場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
函館1,芝,2000,右,晴,良,1,6,12,ホウオウビスケッツ,牡,4,57.5,岩田康誠,1:59.2,,2-2-2-2,35.3,7.2,3,506,-4
函館1,芝,2000,右,晴,良,2,2,4,グランディア,セ,5,56,三浦皇成,1:59.8,3.1/2,7-7-6-5,35.3,8.3,4,476,-6
函館1,芝,2000,右,晴,良,3,5,9,アウスヴァール,セ,6,54,古川吉洋,1:59.9,3/4,1-1-1-1,36.4,58.3,14,494,+10
函館1,芝,2000,右,晴,良,4,1,1,サヴォーナ,牡,4,57.5,池添謙一,1:59.9,ハナ,10-9-11-9,35.2,4.5,1,530,-2
函館1,芝,2000,右,晴,良,5,4,8,プラチナトレジャー,牡,6,55,永野猛蔵,2:00.1,3/4,12-12-11-8,35.3,60.9,15,480,-6
函館1,芝,2000,右,晴,良,6,8,15,チャックネイト,セ,6,58.5,佐々木大,2:00.1,ハナ,7-7-10-9,35.5,11.5,6,476,-6
函館1,芝,2000,右,晴,良,7,3,5,サンストックトン,牡,5,55,藤岡佑介,2:00.3,1.1/4,16-16-16-15,35.0,16.0,9,470,-2
函館1,芝,2000,右,晴,良,8,3,6,リカンカブール,牡,5,58,津村明秀,2:00.3,クビ,3-4-6-5,35.8,20.7,11,490,-8
函館1,芝,2000,右,晴,良,9,8,16,マイネルクリソーラ,牡,5,56,丹内祐次,2:00.3,ハナ,10-9-6-7,35.8,19.3,10,456,-4
函館1,芝,2000,右,晴,良,10,5,10,トップナイフ,牡,4,57.5,横山和生,2:00.4,3/4,3-3-3-3,36.2,6.3,2,480,-2
函館1,芝,2000,右,晴,良,11,6,11,アケルナルスター,牡,5,56,黛弘人,2:00.6,3/4,14-13-6-9,36.1,30.1,13,472,0
函館1,芝,2000,右,晴,良,12,7,14,ハヤヤッコ,牡,8,58.5,浜中俊,2:00.6,ハナ,14-13-15-12,35.5,28.9,12,484,+2
函館1,芝,2000,右,晴,良,13,1,2,オニャンコポン,牡,5,57,菱田裕二,2:00.7,3/4,3-4-3-4,36.4,13.2,8,486,-2
函館1,芝,2000,右,晴,良,14,4,7,エミュー,牝,4,54,鮫島克駿,2:00.7,アタマ,9-9-11-12,35.9,126.0,16,434,+4
函館1,芝,2000,右,晴,良,15,2,3,エンパイアウエスト,牝,5,53,横山武史,2:00.8,1/2,12-13-14-15,35.9,13.0,7,500,-8
函館1,芝,2000,右,晴,良,16,7,13,デビットバローズ,牡,5,56,武豊,2:02.9,大,6-4-5-12,38.5,9.6,5,522,+4
