場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
札幌,芝,2000,右,曇,良,1,1,1,マジカルステージ,牝,4,55,吉田隼人,2:02.4,,4-4-4-4,36.3,7.0,4,442,+2
札幌,芝,2000,右,曇,良,2,7,13,マイネルエニグマ,牡,4,57,泉谷楓真,2:02.5,1/2,3-3-2-1,36.6,17.3,7,460,-8
札幌,芝,2000,右,曇,良,3,2,2,スズカノロッソ,セ,7,57,丹内祐次,2:02.6,クビ,9-8-7-7,36.3,9.0,6,480,-4
札幌,芝,2000,右,曇,良,4,6,10,ジャスティンスカイ,牡,3,54,横山武史,2:02.8,1.1/4,7-6-7-7,36.4,3.6,1,520,-8
札幌,芝,2000,右,曇,良,5,3,4,メイショウラナキラ,牡,3,54,池添謙一,2:02.8,アタマ,7-6-4-4,36.7,4.3,2,458,+20
札幌,芝,2000,右,曇,良,6,7,12,スワヤンブナート,セ,3,54,武豊,2:02.9,1/2,4-5-6-4,36.7,6.5,3,518,+18
札幌,芝,2000,右,曇,良,7,5,9,ローゼライト,牝,4,55,斎藤新,2:02.9,ハナ,1-1-1-2,37.1,49.8,10,430,-6
札幌,芝,2000,右,曇,良,8,2,3,グレースオブナイル,牝,5,55,藤岡佑介,2:02.9,ハナ,10-10-11-10,36.2,153.7,15,446,-2
札幌,芝,2000,右,曇,良,9,6,11,エルディアブロ,牡,4,57,鮫島克駿,2:02.9,クビ,12-12-13-12,36.0,7.8,5,448,+4
札幌,芝,2000,右,曇,良,10,8,15,フラワリングナイト,牝,5,55,菱田裕二,2:03.1,3/4,15-15-15-12,35.9,54.3,11,438,+2
札幌,芝,2000,右,曇,良,11,5,8,ヒューマンコメディ,牝,5,55,横山和生,2:03.2,3/4,6-8-7-9,36.8,19.9,8,492,0
札幌,芝,2000,右,曇,良,12,3,5,メタルスパーク,セ,5,57,柴山雄一,2:03.2,クビ,12-11-10-10,36.6,85.6,13,496,+6
札幌,芝,2000,右,曇,良,13,4,7,ジャミールフエルテ,セ,6,57,古川吉洋,2:03.3,1/2,10-12-12-12,36.5,64.5,12,454,0
札幌,芝,2000,右,曇,良,14,4,6,トーセンヴァンノ,牡,3,54,原田和真,2:03.5,1.1/4,14-14-13-15,36.5,107.4,14,474,-4
札幌,芝,2000,右,曇,良,15,8,14,ポールトゥウィン,牡,5,57,浜中俊,2:04.7,7,2-2-2-3,38.8,49.0,9,520,0
