場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都,ダート,1200,右,雨,良,1,7,12,スマートラプター,牡,4,58,武豊,1:11.8,,2-2,35.7,2.3,1,522,+2
京都,ダート,1200,右,雨,良,2,6,10,ルアル,牡,4,58,幸英明,1:11.9,1/2,1-1,36.0,5.2,2,538,-4
京都,ダート,1200,右,雨,良,3,2,3,メルシー,牝,4,56,吉田隼人,1:12.4,3,5-5,36.1,12.0,5,434,+16
京都,ダート,1200,右,雨,良,4,8,14,ロードミッドナイト,牡,5,58,岩田望来,1:12.8,2.1/2,7-7,36.2,6.7,3,534,-6
京都,ダート,1200,右,雨,良,5,2,2,メイショウミツヤス,牡,5,57,小沢大仁,1:12.8,クビ,7-7,36.2,45.6,9,498,-4
京都,ダート,1200,右,雨,良,6,1,1,ユスティニアン,牡,5,57,泉谷楓真,1:13.1,1.3/4,3-3,37.0,12.1,6,438,0
京都,ダート,1200,右,雨,良,7,4,6,キタノエクスプレス,牡,5,58,国分優作,1:13.2,1/2,12-11,36.2,16.1,7,500,-4
京都,ダート,1200,右,雨,良,8,3,4,カネコメアサヒ,牡,7,58,和田竜二,1:13.2,ハナ,14-11,36.1,132.7,14,446,-6
京都,ダート,1200,右,雨,良,9,3,5,リンドラゴ,牡,4,58,北村友一,1:13.4,1.1/2,7-10,36.8,30.8,8,482,-4
京都,ダート,1200,右,雨,良,10,6,11,ブルーダイヤカフェ,牡,6,58,藤岡康太,1:13.4,ハナ,12-14,36.3,7.9,4,544,+6
京都,ダート,1200,右,雨,良,11,5,9,タガノトランキーロ,牡,6,58,横山典弘,1:13.5,クビ,15-15,35.3,67.8,12,494,-2
京都,ダート,1200,右,雨,良,12,7,13,パロットビーク,牝,5,53,田口貫太,1:13.5,クビ,7-7,37.0,166.8,15,464,-4
京都,ダート,1200,右,雨,良,13,5,8,ゴールドフィンガー,牝,5,56,水口優也,1:13.6,クビ,5-6,37.3,78.9,13,474,+12
京都,ダート,1200,右,雨,良,14,8,15,ダイシンウィット,牡,6,58,藤岡佑介,1:13.6,クビ,3-3,37.4,65.5,11,506,-8
京都,ダート,1200,右,雨,良,15,4,7,デアリングウーマン,牝,5,56,酒井学,1:14.1,3,11-11,37.3,60.9,10,450,+4
