場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,,,,晴,良,1,7,13,トレンディスター,牝,3,54,亀田温心,0:55.3,,2,33.3,2.8,1,484,-4
新潟,,,,晴,良,2,6,11,ダンシングニードル,牝,3,54,角田大和,0:55.3,アタマ,2,33.3,4.5,3,462,-2
新潟,,,,晴,良,3,7,14,ミネヒメ,牝,3,54,嶋田純次,0:55.4,1/2,7,33.1,16.7,6,424,+4
新潟,,,,晴,良,4,2,3,ジャスパーティアラ,牝,3,54,松本大輝,0:55.8,2.1/2,15,33.0,131.0,13,454,-4
新潟,,,,晴,良,5,2,4,クールムーア,牡,3,56,原優介,0:55.8,アタマ,5,33.6,65.0,11,472,0
新潟,,,,晴,良,6,8,16,アシャカタカ,牡,3,56,横山琉人,0:56.0,1,10,33.6,3.6,2,460,-2
新潟,,,,晴,良,7,3,6,セイウンダマシイ,牡,3,56,勝浦正樹,0:56.0,アタマ,12,33.4,195.3,15,460,-6
新潟,,,,晴,良,8,8,15,ダンスインザリング,牡,3,56,黛弘人,0:56.1,クビ,12,33.5,38.2,10,444,-4
新潟,,,,晴,良,9,1,1,ユカリプレリュード,牝,3,54,藤田菜七,0:56.1,クビ,2,34.1,35.6,9,478,-4
新潟,,,,晴,良,10,5,9,クリノエンジェル,牝,3,54,富田暁,0:56.3,1,15,33.5,75.9,12,458,0
新潟,,,,晴,良,11,5,10,プレジャークルーズ,牝,3,54,荻野極,0:56.3,クビ,12,33.7,25.1,8,488,0
新潟,,,,晴,良,12,1,2,フォルテース,牡,3,56,菱田裕二,0:56.4,クビ,1,34.5,12.0,4,450,0
新潟,,,,晴,良,13,6,12,ミッキースピナッチ,牡,3,56,斎藤新,0:56.6,1.1/2,7,34.3,16.5,5,506,+8
新潟,,,,晴,良,14,3,5,ミヤジトレヴ,牝,3,54,丸山元気,0:56.9,1.1/2,5,34.7,149.1,14,502,-2
新潟,,,,晴,良,15,4,8,サンタアナテソーロ,牝,3,54,佐々木大,0:56.9,ハナ,11,34.4,17.9,7,382,-4
新潟,,,,晴,良,16,4,7,モンサンスヴニール,牝,3,54,石橋脩,0:56.9,アタマ,7,34.6,196.6,16,464,-4
