場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,,,,晴,良,1,7,8,グランヴィノス,牡,3,57,川田将雅,1:45.2,,8-9,33.6,1.8,1,522,+10
阪神,,,,晴,良,2,3,3,ドクタードリトル,牡,3,57,松山弘平,1:45.4,1,3-3,34.5,3.2,2,470,+2
阪神,,,,晴,良,3,4,4,マイシンフォニー,牝,4,56,ルメール,1:45.9,3,7-7,34.6,11.8,4,498,+24
阪神,,,,晴,良,4,8,10,スカーズ,牡,3,57,団野大成,1:46.2,1.1/2,10-9,34.5,50.9,7,486,-6
阪神,,,,晴,良,5,6,6,ドットクルー,牡,3,57,岩田望来,1:46.3,3/4,6-5,35.2,24.4,6,456,-2
阪神,,,,晴,良,6,1,1,シュタールヴィント,牡,3,57,坂井瑠星,1:46.3,ハナ,3-3,35.4,5.9,3,448,+8
阪神,,,,晴,良,7,5,5,ケンハービンジャー,牡,5,57,角田大河,1:46.4,クビ,5-5,35.3,195.3,9,450,+12
阪神,,,,晴,良,8,8,9,トーホウガレオン,牡,3,57,ムルザバ,1:46.5,3/4,2-2,35.8,13.3,5,512,+4
阪神,,,,晴,良,9,2,2,カイザー,牡,4,58,西村淳也,1:46.6,1/2,1-1,36.0,129.2,8,470,+2
阪神,,,,晴,良,10,7,7,メイショウカクウン,牡,8,54,河原田菜,1:46.8,1.1/4,8-7,35.4,329.8,10,464,+2
