場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,芝,1200,右,晴,良,1,4,8,テイエムチュララン,牝,2,55,太宰啓介,1:09.3,,1-1,35.8,3.8,2,482,-4
小倉,芝,1200,右,晴,良,2,8,16,アイタカ,牝,2,55,幸英明,1:09.9,3.1/2,3-2,36.2,3.9,3,414,+4
小倉,芝,1200,右,晴,良,3,2,4,ユメカナウケン,牝,2,55,角田大河,1:10.0,1/2,3-2,36.3,2.6,1,418,+4
小倉,芝,1200,右,晴,良,4,6,12,ヒマワリクン,牡,2,53,国分優作,1:10.2,1.1/2,6-7,36.1,15.8,6,436,-6
小倉,芝,1200,右,晴,良,5,5,10,キリシマジョイナー,牝,2,53,城戸義政,1:11.1,5,6-4,37.1,302.6,11,470,0
小倉,芝,1200,右,晴,良,6,2,3,カシノルーカス,牡,2,55,川島拓,1:11.2,クビ,12-11,36.2,266.7,9,450,-3
小倉,芝,1200,右,晴,良,7,3,5,カシノフロイデ,牝,2,53,森裕太朗,1:11.9,4,14-11,36.5,327.0,13,422,0
小倉,芝,1200,右,晴,良,8,5,9,タイバ,牡,2,53,水口優也,1:12.0,クビ,13-14,36.8,317.5,12,502,+2
小倉,芝,1200,右,晴,良,9,6,11,ラブショータイム,牝,2,53,加藤祥太,1:12.0,クビ,9-8,37.5,418.4,16,414,+8
小倉,芝,1200,右,晴,良,10,3,6,カシノディーバ,牝,2,53,川須栄彦,1:12.3,1.1/2,17-16,36.1,336.9,14,452,-4
小倉,芝,1200,右,晴,良,11,7,14,エイシンチョンパ,牡,2,55,西村淳也,1:12.4,3/4,5-4,38.6,9.0,4,480,0
小倉,芝,1200,右,晴,良,12,8,17,エイヨーカルム,牡,2,55,飛田愛斗,1:12.5,1/2,2-4,38.9,358.5,15,458,+2
小倉,芝,1200,右,晴,良,13,4,7,テイエムサガドン,牡,2,55,石川慎将,1:12.6,1/2,8-10,38.3,129.0,7,474,+4
小倉,芝,1200,右,晴,良,14,8,18,ウエルカムキリシマ,牝,2,53,松山弘平,1:12.6,クビ,9-9,38.1,12.7,5,442,-8
小倉,芝,1200,右,晴,良,15,7,13,フォーザウィン,牡,2,53,泉谷楓真,1:12.7,クビ,15-15,36.9,428.8,17,426,+2
小倉,芝,1200,右,晴,良,16,1,2,アベベ,牡,2,53,西塚洸二,1:14.1,8,9-11,39.6,296.2,10,432,-4
小倉,芝,1200,右,晴,良,17,7,15,コウジョウノツキ,牝,2,53,松若風馬,1:14.8,4,16-17,38.8,214.3,8,432,-4
小倉,芝,1200,右,晴,良,中,1,1,カシノポノ,牝,2,53,秋山稔樹,,,,,617.6,18,412,-6
