場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,ダート,1800,左,晴,良,1,2,3,ブレイクフォース,牡,5,55,田辺裕信,1:51.0,,13-13-13-11,36.7,24.8,9,492,+2
新潟,ダート,1800,左,晴,良,2,4,7,ゲンパチルシファー,牡,8,57,石川裕紀,1:51.1,1/2,8-8-8-5,37.3,69.4,11,510,+4
新潟,ダート,1800,左,晴,良,3,6,11,ヴァンヤール,牡,6,57,荻野極,1:51.2,3/4,6-6-5-2,37.6,6.8,4,532,-2
新潟,ダート,1800,左,晴,良,4,6,10,ルクスフロンティア,牡,4,56,戸崎圭太,1:51.5,2,5-4-3-2,38.1,5.0,2,488,-6
新潟,ダート,1800,左,晴,良,5,7,13,ビヨンドザファザー,牡,5,57.5,北村友一,1:51.6,1/2,11-10-10-11,37.5,14.6,8,508,+4
新潟,ダート,1800,左,晴,良,6,7,12,ドゥラレジリエント,牡,4,56,菅原明良,1:51.8,1.1/4,9-9-8-5,37.9,3.8,1,518,+6
新潟,ダート,1800,左,晴,良,7,4,6,デンコウリジエール,牡,7,57,内田博幸,1:51.9,3/4,6-6-5-5,38.3,178.1,15,478,+2
新潟,ダート,1800,左,晴,良,8,8,14,クールミラボー,牡,4,56,ルメール,1:52.2,1.1/2,13-13-13-14,37.8,6.3,3,492,0
新潟,ダート,1800,左,晴,良,9,3,5,ペプチドソレイユ,牡,4,56,富田暁,1:52.4,1.1/2,11-10-10-11,38.3,8.0,5,492,+2
新潟,ダート,1800,左,晴,良,10,5,8,ホウオウリアリティ,牡,6,55,岩田康誠,1:52.6,3/4,15-15-15-14,37.9,141.8,14,486,-2
新潟,ダート,1800,左,晴,良,11,2,2,アナンシエーション,セ,6,55,津村明秀,1:52.6,クビ,9-10-10-10,38.5,73.4,13,516,+8
新潟,ダート,1800,左,晴,良,12,3,4,テーオーリカード,牡,4,56,石橋脩,1:52.8,1.1/4,1-1-1-1,40.3,12.4,7,498,+4
新潟,ダート,1800,左,晴,良,13,5,9,ミラクルティアラ,牝,4,53,吉原寛人,1:53.3,3,4-4-5-5,39.7,9.6,6,450,-4
新潟,ダート,1800,左,晴,良,14,1,1,レディフォース,牝,4,52,長岡禎仁,1:54.5,7,2-2-3-2,41.2,64.3,10,520,0
新潟,ダート,1800,左,晴,良,15,8,15,クレスコジョケツ,牝,5,51,武藤雅,1:57.2,大,2-2-2-5,44.1,71.0,12,484,+8
