場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都,ダート,1400,右,晴,稍重,1,7,13,ライツフォル,牡,4,58,ムルザバ,1:23.2,,5-4,36.4,3.3,2,496,-4
京都,ダート,1400,右,晴,稍重,2,3,5,カセノミオ,牝,4,55,田口貫太,1:23.2,ハナ,2-2,36.7,4.5,3,522,-4
京都,ダート,1400,右,晴,稍重,3,4,8,エコロアレス,牡,4,58,坂井瑠星,1:23.6,2.1/2,1-1,37.3,22.6,8,474,0
京都,ダート,1400,右,晴,稍重,4,2,4,シンゼンイズモ,牡,4,58,和田竜二,1:23.8,1,6-4,37.0,20.8,7,528,-2
京都,ダート,1400,右,晴,稍重,5,1,2,ダブルジョーク,牡,4,58,横山典弘,1:23.9,クビ,14-14,35.9,32.5,9,574,+10
京都,ダート,1400,右,晴,稍重,6,5,10,アウグスト,牡,5,58,岩田望来,1:23.9,クビ,3-3,37.2,20.4,6,522,+4
京都,ダート,1400,右,晴,稍重,7,1,1,スズカコーズ,牡,4,58,西村淳也,1:24.1,1.1/4,9-8,36.9,74.0,12,498,0
京都,ダート,1400,右,晴,稍重,8,6,12,ジャスパージェット,牡,5,57,松本大輝,1:24.2,1/2,9-8,36.9,97.8,14,518,0
京都,ダート,1400,右,晴,稍重,9,8,16,スペクトログラム,牡,5,58,ルメート,1:24.2,アタマ,8-8,37.0,12.5,4,506,+10
京都,ダート,1400,右,晴,稍重,10,3,6,ミセスバローズ,牝,6,56,松若風馬,1:24.2,ハナ,12-12,36.6,93.5,13,428,0
京都,ダート,1400,右,晴,稍重,11,7,14,コンクエスト,セ,5,58,鮫島克駿,1:24.4,1.1/4,6-7,37.5,2.9,1,502,-4
京都,ダート,1400,右,晴,稍重,12,2,3,オーガスタスカイ,牝,5,56,団野大成,1:24.9,3,3-4,38.2,369.1,16,482,-6
京都,ダート,1400,右,晴,稍重,13,5,9,ロードオルデン,牡,5,58,松山弘平,1:25.2,1.3/4,9-11,37.9,72.0,11,478,+2
京都,ダート,1400,右,晴,稍重,14,4,7,ジャスリー,牡,4,58,石川裕紀,1:25.2,クビ,16-16,36.2,18.7,5,532,+10
京都,ダート,1400,右,晴,稍重,15,6,11,ワールドコネクター,牡,5,58,武豊,1:25.5,1.1/2,12-12,37.9,41.8,10,538,-6
京都,ダート,1400,右,晴,稍重,16,8,15,ヴァクストゥーム,牡,7,58,Ｍ．デム,1:25.6,3/4,15-15,37.4,99.5,15,468,-8
