場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,芝,1800,右,雨,不良,1,2,4,エミュー,牝,3,54,Ｍ．デム,1:53.2,,15-16-14-11,36.3,6.4,2,414,-2
中山,芝,1800,右,雨,不良,2,8,16,ヒップホップソウル,牝,3,54,津村明秀,1:53.3,1/2,13-11-8-6,36.9,11.1,8,490,-2
中山,芝,1800,右,雨,不良,3,3,6,パルクリチュード,牝,3,54,西村淳也,1:53.5,1.1/4,3-2-3-4,37.7,6.9,3,424,0
中山,芝,1800,右,雨,不良,4,6,12,ゴールデンハインド,牝,3,54,丹内祐次,1:53.6,1,3-4-3-2,37.9,9.6,7,476,+4
中山,芝,1800,右,雨,不良,5,8,15,ココクレーター,牝,3,54,ルメール,1:53.6,ハナ,15-13-12-9,36.9,7.1,4,422,-6
中山,芝,1800,右,雨,不良,6,4,8,マテンロウアルテ,牝,3,54,横山典弘,1:53.7,クビ,7-8-8-9,37.4,5.6,1,470,-10
中山,芝,1800,右,雨,不良,7,7,13,ニシノコウフク,牝,3,54,田辺裕信,1:53.8,3/4,5-5-3-4,38.0,19.2,10,468,+4
中山,芝,1800,右,雨,不良,8,1,2,パルティキュリエ,牝,3,54,横山武史,1:54.0,1.1/4,1-1-1-2,38.5,7.4,5,448,-2
中山,芝,1800,右,雨,不良,9,5,10,クリニクラウン,牝,3,54,原優介,1:54.2,1.1/2,10-11-12-13,37.5,281.3,16,468,-12
中山,芝,1800,右,雨,不良,10,3,5,ディヴァージオン,牝,3,54,内田博幸,1:54.4,1,2-2-2-1,38.8,154.6,15,436,+8
中山,芝,1800,右,雨,不良,11,7,14,エメリヨン,牝,3,54,横山和生,1:54.6,1.1/4,12-13-14-13,37.6,36.6,11,450,-6
中山,芝,1800,右,雨,不良,12,1,1,ドナウパール,牝,3,54,戸崎圭太,1:54.6,ハナ,7-5-6-6,38.5,8.5,6,430,-4
中山,芝,1800,右,雨,不良,13,2,3,マルカシャルマン,牝,3,54,石川裕紀,1:54.8,1,10-9-11-11,38.2,153.4,14,432,-6
中山,芝,1800,右,雨,不良,14,5,9,セリオーソ,牝,3,54,三浦皇成,1:55.8,6,9-10-7-6,39.6,12.9,9,432,-2
中山,芝,1800,右,雨,不良,15,4,7,ミカッテヨンデイイ,牝,3,54,松岡正海,1:56.4,3.1/2,5-7-8-13,40.1,121.4,13,416,+2
中山,芝,1800,右,雨,不良,16,6,11,フラッシングレート,牝,3,54,石橋脩,1:57.5,7,13-15-16-16,39.7,118.1,12,456,-12
