場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1600,左,曇,良,1,1,1,ヘヴンリーハンド,牡,2,56,三浦皇成,1:39.2,,9-7,38.1,18.8,6,508,0
東京,ダート,1600,左,曇,良,2,4,4,サトノレイズ,牡,2,56,木幡巧也,1:39.2,クビ,6-5,38.4,16.7,5,446,+2
東京,ダート,1600,左,曇,良,3,6,6,サイモンプレジール,牡,2,56,石川裕紀,1:39.4,1,2-2,39.4,2.1,1,468,+2
東京,ダート,1600,左,曇,良,4,7,8,ドッビアーコ,牡,2,56,松山弘平,1:39.4,アタマ,3-3,39.3,2.8,2,518,0
東京,ダート,1600,左,曇,良,5,7,9,アルヴィア,牡,2,56,菅原明良,1:39.9,3,4-4,39.3,15.6,4,466,+8
東京,ダート,1600,左,曇,良,6,5,5,デビルシズカチャン,牝,2,55,ルメール,1:40.3,2.1/2,1-1,40.4,6.8,3,450,-2
東京,ダート,1600,左,曇,良,7,8,11,ユイノオトシアナ,牡,2,53,佐藤翔馬,1:40.9,3.1/2,10-10,39.3,59.7,8,424,-2
東京,ダート,1600,左,曇,良,8,2,2,アーベントイアー,牡,2,55,永野猛蔵,1:41.3,2.1/2,5-5,40.4,170.9,9,470,0
東京,ダート,1600,左,曇,良,9,6,7,アンパオ,牝,2,54,秋山稔樹,1:42.2,5,8-8,40.8,338.5,11,396,-8
東京,ダート,1600,左,曇,良,10,3,3,スコア,牡,2,56,内田博幸,1:42.2,アタマ,6-8,40.8,34.8,7,454,+6
東京,ダート,1600,左,曇,良,11,8,10,トントンプー,牡,2,56,松岡正海,1:43.1,5,10-10,41.5,221.7,10,466,0
