場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,,,,晴,良,1,7,11,ロスコフ,牡,5,60,草野太郎,3:05.8,,4-4-3-2,13.0,15.9,6,492,-14
新潟,,,,晴,良,2,8,12,タイセイコマンド,牡,5,60,上野翔,3:06.3,3,2-2-1-1,13.1,2.7,2,500,+8
新潟,,,,晴,良,3,1,1,メイショウキリモン,牡,5,60,平沢健治,3:06.8,3,1-1-2-2,13.1,2.7,1,478,-2
新潟,,,,晴,良,4,6,8,ユーベルント,牝,5,58,大庭和弥,3:07.1,1.3/4,7-8-7-7,13.1,16.2,7,444,-2
新潟,,,,晴,良,5,4,4,アルカンサス,牡,4,57,水沼元輝,3:07.1,クビ,4-4-5-5,13.1,7.9,3,470,-10
新潟,,,,晴,良,6,3,3,スクリーンプロセス,セ,5,60,石神深一,3:07.3,1.1/4,13-13-11-11,13.1,39.2,10,538,-8
新潟,,,,晴,良,7,6,9,テイエムクロマル,牡,4,60,大江原圭,3:07.5,1.1/4,2-2-3-4,13.2,11.4,4,494,+10
新潟,,,,晴,良,8,8,13,クリノマイスター,牡,3,58,中村将之,3:07.7,1.1/4,11-10-11-11,13.2,93.0,11,472,-8
新潟,,,,晴,良,9,7,10,サダムラピュタ,牡,8,60,黒岩悠,3:07.7,ハナ,7-7-8-8,13.2,33.2,9,490,+10
新潟,,,,晴,良,10,4,5,セブンフォールド,牡,5,60,小野寺祐,3:08.4,4,6-4-6-5,13.2,15.4,5,464,+12
新潟,,,,晴,良,11,5,7,ユーカリグニー,牡,3,58,難波剛健,3:08.5,クビ,10-10-9-9,13.2,132.0,12,510,-13
新潟,,,,晴,良,12,5,6,サクセスミノル,牡,4,60,五十嵐雄,3:08.6,1/2,9-9-9-9,13.2,25.9,8,482,-4
新潟,,,,晴,良,13,2,2,アイファーヴァンズ,牡,4,60,金子光希,3:10.5,大,12-12-13-13,13.4,200.1,13,468,-2
