場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1800,右,晴,良,1,2,4,ブラックアダマス,牡,3,57,松山弘平,1:53.2,,1-1-1-1,36.7,4.0,2,516,+4
阪神,ダート,1800,右,晴,良,2,5,9,ハミルトン,牡,3,57,モレイラ,1:55.0,大,4-5-6-4,38.0,1.3,1,504,-6
阪神,ダート,1800,右,晴,良,3,3,6,メイショウライズ,牡,3,57,和田竜二,1:55.0,クビ,9-9-6-4,38.0,12.3,3,498,0
阪神,ダート,1800,右,晴,良,4,2,3,シャドーストライク,牡,3,57,西村淳也,1:55.5,3,4-3-3-3,38.8,29.4,5,476,+2
阪神,ダート,1800,右,晴,良,5,4,7,ジャスティントレノ,牡,3,57,泉谷楓真,1:55.6,クビ,2-2-2-2,39.0,80.9,7,478,-2
阪神,ダート,1800,右,晴,良,6,1,1,アインプレーゲン,牡,3,56,高杉吏麒,1:56.1,3.1/2,13-14-10-10,38.3,19.3,4,546,0
阪神,ダート,1800,右,晴,良,7,8,15,ダシータピット,牡,3,57,池添謙一,1:56.2,クビ,4-5-3-4,39.4,156.6,11,466,+6
阪神,ダート,1800,右,晴,良,8,7,13,カラーズリング,牝,3,52,柴田裕一,1:57.0,5,7-7-9-8,39.4,151.6,10,390,-8
阪神,ダート,1800,右,晴,良,9,6,11,ビッグビート,牡,3,57,松若風馬,1:58.1,7,3-3-3-7,41.1,361.0,14,474,0
阪神,ダート,1800,右,晴,良,10,6,12,ワンオールショット,牡,3,55,吉村誠之,1:58.3,1.1/2,7-7-8-8,40.8,88.2,8,456,+2
阪神,ダート,1800,右,晴,良,11,7,14,ハナカホノカ,牝,3,52,川端海翼,1:58.5,3/4,11-11-14-13,40.1,266.4,13,456,+4
阪神,ダート,1800,右,晴,良,12,8,16,テリオスミナ,牝,3,55,Ｍ．デム,1:58.5,アタマ,10-10-13-14,40.1,200.2,12,412,-2
阪神,ダート,1800,右,晴,良,13,5,10,ソリッドスフィア,牡,3,57,城戸義政,1:58.6,1/2,14-13-12-12,40.4,541.0,15,442,+6
阪神,ダート,1800,右,晴,良,14,3,5,ジーティーララバイ,牝,3,52,古川奈穂,1:59.1,3,12-11-10-11,41.3,78.2,6,506,0
阪神,ダート,1800,右,晴,良,15,1,2,テーオーニルソン,牝,3,55,団野大成,1:59.8,4,15-15-15-14,41.1,137.4,9,448,-12
阪神,ダート,1800,右,晴,良,除,4,8,ゼンエスポワール,牡,3,57,横山典弘,,,,,---,,510,0
