場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1400,右,晴,良,1,4,7,ワキノノーブル,牝,2,55,幸英明,1:27.8,,4-4,38.2,7.5,3,448,0
阪神,ダート,1400,右,晴,良,2,8,15,タマモブリリオ,牡,2,56,藤岡佑介,1:28.0,1.1/4,3-3,38.7,2.4,1,492,0
阪神,ダート,1400,右,晴,良,3,5,9,グディンナ,牝,2,55,国分恭介,1:28.1,3/4,6-4,38.3,207.4,15,422,0
阪神,ダート,1400,右,晴,良,4,3,5,クリノキングマン,牡,2,53,永島まな,1:28.1,クビ,2-1,39.1,4.6,2,504,0
阪神,ダート,1400,右,晴,良,5,1,2,リアルモハメド,牡,2,56,岩田康誠,1:28.5,2,4-4,38.9,8.8,4,496,0
阪神,ダート,1400,右,晴,良,6,2,4,パームブランチ,牝,2,52,今村聖奈,1:29.2,4,6-7,39.3,11.3,5,464,0
阪神,ダート,1400,右,晴,良,7,6,12,ソニック,牡,2,56,斎藤新,1:29.3,1/2,12-11,37.8,30.1,9,500,0
阪神,ダート,1400,右,晴,良,8,7,14,タイセイガスト,牡,2,53,西塚洸二,1:29.5,1,11-9,38.5,76.1,12,494,0
阪神,ダート,1400,右,晴,良,9,1,1,ポッドフラッター,牡,2,56,藤岡康太,1:29.8,1.3/4,1-2,40.9,11.9,6,500,0
阪神,ダート,1400,右,晴,良,10,6,11,フェリマール,牝,2,53,田口貫太,1:29.9,3/4,9-9,39.2,63.4,11,450,0
阪神,ダート,1400,右,晴,良,11,4,8,クリノガリバー,牡,2,52,河原田菜,1:30.3,2.1/2,10-11,39.2,18.3,8,504,0
阪神,ダート,1400,右,晴,良,12,2,3,マフティ,牝,2,54,小沢大仁,1:30.5,1,6-7,40.8,52.8,10,490,0
阪神,ダート,1400,右,晴,良,13,3,6,マナマカナ,牝,2,54,角田大河,1:30.6,1/2,12-14,39.0,170.9,14,432,0
阪神,ダート,1400,右,晴,良,14,5,10,アタックボーイ,牡,2,56,古川吉洋,1:31.1,3,12-13,39.5,96.7,13,448,0
阪神,ダート,1400,右,晴,良,15,7,13,メイショウナオマサ,牡,2,56,太宰啓介,1:32.5,8,15-15,39.7,17.2,7,478,0
阪神,ダート,1400,右,晴,良,取,8,16,ミヤノキングリー,牡,2,53,川端海翼,,,,,---,,,
