場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,芝,2000,右,晴,良,1,5,9,ダニーデン,牡,2,55,マーカン,2:02.6,,3-3-3-2,36.3,3.7,2,512,+2
中山,芝,2000,右,晴,良,2,1,2,ゴールドバランサー,牡,2,55,内田博幸,2:03.0,2.1/2,1-1-1-1,37.0,16.6,6,466,+8
中山,芝,2000,右,晴,良,3,4,7,コスモオピニオン,牡,2,55,丹内祐次,2:03.3,2,3-3-3-4,37.0,13.2,5,482,+2
中山,芝,2000,右,晴,良,4,8,18,マンマリアーレ,牝,2,54,ルメール,2:03.4,3/4,10-9-8-6,36.5,7.1,3,468,+2
中山,芝,2000,右,晴,良,5,3,6,グランドカリナン,牡,2,55,津村明秀,2:03.5,クビ,2-2-2-2,37.4,9.5,4,452,0
中山,芝,2000,右,晴,良,6,5,10,コスモアバンサ,牡,2,55,柴田大知,2:03.5,アタマ,5-5-6-6,36.9,37.4,9,476,+12
中山,芝,2000,右,晴,良,7,7,14,シーズオブホープ,牡,2,55,木幡巧也,2:03.7,1.1/4,12-12-11-10,36.4,41.1,10,476,+16
中山,芝,2000,右,晴,良,8,6,11,セイウンパシュート,牡,2,55,田辺裕信,2:03.9,1,5-5-5-4,37.5,2.4,1,462,+2
中山,芝,2000,右,晴,良,9,7,15,ミキチャン,牝,2,54,丸田恭介,2:04.0,1,9-9-9-9,37.0,71.5,11,444,-4
中山,芝,2000,右,晴,良,10,8,17,ショウミーザマネー,牝,2,54,戸崎圭太,2:04.1,クビ,7-7-7-6,37.3,17.7,7,504,+8
中山,芝,2000,右,晴,良,11,4,8,シンボリタイプ,牡,2,52,佐々木大,2:04.7,4,12-12-13-12,37.2,312.8,14,536,+6
中山,芝,2000,右,晴,良,12,2,4,ロイヤルワラント,牝,2,52,小林脩斗,2:05.5,5,16-14-10-11,38.4,333.7,15,408,-4
中山,芝,2000,右,晴,良,13,7,13,エブアンドフロウ,牝,2,54,石橋脩,2:05.6,1/2,7-7-11-12,38.3,369.7,17,452,0
中山,芝,2000,右,晴,良,14,6,12,ディアマンテブルー,牡,2,55,Ｍ．デム,2:05.9,1.1/2,18-18-16-12,37.6,22.8,8,474,+4
中山,芝,2000,右,晴,良,15,8,16,ウィッチハット,牝,2,54,和田竜二,2:07.2,8,14-14-14-15,39.3,342.2,16,490,0
中山,芝,2000,右,晴,良,16,1,1,コトブキヘスペラス,牡,2,55,江田照男,2:07.2,アタマ,16-17-16-16,38.9,190.8,12,456,+2
中山,芝,2000,右,晴,良,17,2,3,セイルアウェイ,牡,2,55,大野拓弥,2:07.3,1/2,14-14-18-17,38.9,477.7,18,434,+4
中山,芝,2000,右,晴,良,18,3,5,ニシノオールマイト,牡,2,55,野中悠太,2:08.1,5,10-9-15-18,40.1,312.5,13,488,+10
