場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,,,,晴,良,1,8,10,ショーモン,牡,3,56,松山弘平,1:33.3,,2-2,35.0,2.0,1,512,+22
阪神,,,,晴,良,2,8,9,プッシュオン,牡,3,56,武豊,1:33.4,クビ,3-4,34.9,5.9,3,446,0
阪神,,,,晴,良,3,7,8,ポルカリズム,牝,3,54,坂井瑠星,1:33.5,3/4,8-8,34.6,6.3,4,472,-2
阪神,,,,晴,良,4,4,4,トゥーテイルズ,牝,3,54,藤岡佑介,1:33.6,1/2,7-6,34.9,17.1,7,456,-8
阪神,,,,晴,良,5,7,7,テンノメッセージ,牝,3,54,和田竜二,1:34.4,5,4-3,36.0,5.2,2,462,+4
阪神,,,,晴,良,6,3,3,ニシノベストワン,牡,3,54,角田大河,1:34.7,2,9-8,35.8,15.0,6,460,-6
阪神,,,,晴,良,7,2,2,ミシェラドラータ,牡,3,56,吉村智洋,1:34.8,クビ,1-1,36.6,73.3,8,486,+4
阪神,,,,晴,良,8,5,5,モズスナイパー,牡,3,56,小崎綾也,1:35.0,1.1/2,4-6,36.2,308.8,9,500,-2
阪神,,,,晴,良,9,6,6,メモリーズオブユー,牡,3,56,団野大成,1:35.0,ハナ,4-4,36.5,10.8,5,508,-10
阪神,,,,晴,良,10,1,1,マインインパクト,牝,3,54,北村友一,1:35.3,1.3/4,10-10,35.8,494.9,10,432,-4
