場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,,,,曇,良,1,5,10,シャインズオンユー,牡,3,57,横山武史,1:33.4,,3-3-3,35.3,3.5,1,452,+4
中山,,,,曇,良,2,2,3,テートモダン,セ,3,55,小林凌大,1:33.4,1/2,9-8-6,34.7,10.7,5,450,+6
中山,,,,曇,良,3,8,15,ヴィヴァクラウン,牡,3,57,大野拓弥,1:33.6,1.1/4,5-6-4,35.2,28.0,9,472,+6
中山,,,,曇,良,4,6,12,ロクシアス,牡,3,57,ルメール,1:33.8,1,10-9-9,34.7,3.6,2,490,+10
中山,,,,曇,良,5,5,9,ヒャクモノガタリ,牝,3,55,吉田豊,1:33.8,クビ,12-13-12,34.1,25.9,8,430,+6
中山,,,,曇,良,6,6,11,ローンウルフ,牡,3,57,木幡巧也,1:33.9,1/2,2-2-1,36.7,5.4,4,476,-4
中山,,,,曇,良,7,8,16,ミサトベレーザ,牝,3,55,武士沢友,1:34.1,1.1/4,12-12-10,34.8,19.8,6,422,-4
中山,,,,曇,良,8,1,2,ニシノプレゼント,牝,3,55,田辺裕信,1:34.2,クビ,5-4-4,35.9,5.1,3,444,0
中山,,,,曇,良,9,3,6,エフォートレス,牡,3,57,宮崎北斗,1:34.2,ハナ,15-14-14,34.2,20.3,7,476,-6
中山,,,,曇,良,10,4,7,チカチャン,牝,3,55,北村宏司,1:34.2,アタマ,10-11-12,35.0,38.3,10,428,-2
中山,,,,曇,良,11,1,1,ミヤビハイジア,牝,3,55,木幡育也,1:34.5,1.1/2,5-9-10,35.5,533.9,14,458,-14
中山,,,,曇,良,12,7,14,トーセンシナモン,牝,3,53,藤田菜七,1:35.0,3,15-16-16,34.8,219.2,12,488,+2
中山,,,,曇,良,13,3,5,ミランダアスール,牝,3,55,武藤雅,1:35.1,1/2,14-14-14,35.1,377.0,13,396,-10
中山,,,,曇,良,14,7,13,アオイラリュヌ,牝,3,55,丸山元気,1:35.1,クビ,3-4-6,36.8,725.7,15,430,0
中山,,,,曇,良,15,4,8,ハルテロス,牝,3,52,石田拓郎,1:35.1,アタマ,8-7-8,36.5,748.5,16,430,+2
中山,,,,曇,良,16,2,4,メーオーテソーロ,牝,3,54,原優介,1:36.2,7,1-1-2,39.0,110.2,11,396,+6
