場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,芝,1600,左,晴,良,1,7,11,ショウナンラピダス,牡,2,56,戸崎圭太,1:34.7,,10-10,33.2,3.0,1,478,0
東京,芝,1600,左,晴,良,2,6,9,キトゥンヒール,牝,2,55,ルメール,1:34.9,1.1/4,12-12,33.1,4.5,2,444,0
東京,芝,1600,左,晴,良,3,5,7,ユキノロイヤル,牡,2,56,石橋脩,1:35.0,3/4,2-2,34.3,134.3,12,442,0
東京,芝,1600,左,晴,良,3,6,8,イサチルカゼニタツ,牡,2,56,内田博幸,1:35.0,同着,5-5,34.0,31.7,8,494,0
東京,芝,1600,左,晴,良,5,7,10,ブライトマン,牡,2,56,松山弘平,1:35.1,3/4,7-7,33.8,4.9,3,458,0
東京,芝,1600,左,晴,良,6,8,13,ヘルツアス,牝,2,55,幸英明,1:35.3,1.1/2,7-7,34.0,60.2,9,416,0
東京,芝,1600,左,晴,良,7,1,1,コスモバシレウス,牡,2,56,津村明秀,1:35.3,ハナ,1-1,34.7,7.2,4,442,0
東京,芝,1600,左,晴,良,8,4,5,ファイアクラッカー,牝,2,55,三浦皇成,1:35.5,1,5-5,34.5,9.8,5,496,0
東京,芝,1600,左,晴,良,9,3,3,トップエリア,牡,2,56,木幡巧也,1:35.5,クビ,4-4,34.7,91.9,10,450,0
東京,芝,1600,左,晴,良,10,8,12,バウンスライト,牡,2,56,野中悠太,1:36.4,5,10-10,34.9,116.0,11,444,0
東京,芝,1600,左,晴,良,11,2,2,ベレッタ,牡,2,56,横山武史,1:36.6,1.1/4,13-13,34.4,14.9,6,440,0
東京,芝,1600,左,晴,良,12,5,6,ガトーマロン,牡,2,56,武士沢友,1:36.9,2,7-7,35.7,265.3,13,482,0
東京,芝,1600,左,晴,良,13,4,4,メタシアター,牝,2,55,石川裕紀,1:37.4,3,2-2,36.7,16.6,7,486,0
