場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1400,左,曇,良,1,5,9,フミバレンタイン,牝,4,56,三浦皇成,1:25.2,,9-6,36.4,4.7,2,470,+10
東京,ダート,1400,左,曇,良,2,6,10,ウイスキータイム,牝,4,56,野中悠太,1:25.2,アタマ,7-9,36.3,39.8,11,486,+4
東京,ダート,1400,左,曇,良,3,7,12,エスパダアスール,牝,5,54,小林脩斗,1:25.3,クビ,1-1,37.7,13.5,7,458,+2
東京,ダート,1400,左,曇,良,4,2,2,マーブルマカロン,牝,3,54,戸崎圭太,1:25.5,1,7-6,36.7,12.6,6,416,+2
東京,ダート,1400,左,曇,良,5,8,15,ベリーベリーベリー,牝,3,50,小林美駒,1:25.5,クビ,5-6,36.8,48.9,13,436,-4
東京,ダート,1400,左,曇,良,6,4,7,レディアス,牝,3,54,津村明秀,1:25.7,1.1/2,3-3,37.5,4.9,3,428,-2
東京,ダート,1400,左,曇,良,7,8,14,ツインクルトーズ,牝,3,54,木幡巧也,1:25.9,3/4,2-2,37.9,5.5,4,506,0
東京,ダート,1400,左,曇,良,8,4,6,キャロライナリーパ,牝,5,56,横山和生,1:25.9,クビ,12-12,36.6,34.7,9,470,-2
東京,ダート,1400,左,曇,良,9,6,11,メテオダヴリル,牝,5,56,大野拓弥,1:26.3,2.1/2,14-13,36.5,74.0,14,502,-6
東京,ダート,1400,左,曇,良,10,7,13,カリカ,牝,4,56,吉田豊,1:26.4,1/2,15-15,36.3,41.9,12,492,+4
東京,ダート,1400,左,曇,良,11,1,1,スペキオサレジーナ,牝,3,54,横山典弘,1:26.4,クビ,9-10,37.4,4.5,1,464,-8
東京,ダート,1400,左,曇,良,12,2,3,オリビアジュテーム,牝,3,54,江田照男,1:27.0,3.1/2,3-3,38.8,12.5,5,458,+10
東京,ダート,1400,左,曇,良,13,5,8,イノセンス,牝,3,54,菅原明良,1:27.3,1.1/2,5-5,38.7,37.8,10,474,-2
東京,ダート,1400,左,曇,良,14,3,4,メリオルヴィータ,牝,3,54,横山武史,1:27.8,3,9-10,38.8,15.1,8,488,-2
東京,ダート,1400,左,曇,良,15,3,5,ブルーデイジー,牝,4,56,的場勇人,1:28.0,1.1/2,13-13,38.3,416.8,15,450,0
