場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都,,,,小雨,良,1,8,17,ケイデンシーマーク,牝,3,54,北村友一,1:21.6,,3-3,33.8,2.4,1,444,+2
京都,,,,小雨,良,2,2,4,オックスリップ,牝,3,54,高倉稜,1:21.8,1.1/4,1-1,34.2,33.4,11,460,0
京都,,,,小雨,良,3,3,6,オードリーバローズ,牝,3,54,松山弘平,1:21.8,クビ,7-7,33.7,20.1,9,482,+16
京都,,,,小雨,良,4,8,16,モラトリアム,牝,5,56,団野大成,1:21.9,1/2,2-2,34.3,17.8,8,464,+10
京都,,,,小雨,良,5,7,14,サク,牝,4,56,幸英明,1:22.2,1.1/2,5-6,34.2,7.5,3,456,+6
京都,,,,小雨,良,6,8,15,シグルドリーヴァ,牝,4,53,田口貫太,1:22.2,ハナ,3-3,34.4,14.1,5,458,+6
京都,,,,小雨,良,7,4,8,サザーランド,牝,3,51,川端海翼,1:22.2,アタマ,11-9,33.8,33.0,10,440,0
京都,,,,小雨,良,8,4,7,サウンドレイラ,牝,3,54,岩田望来,1:22.3,3/4,5-3,34.4,7.1,2,466,+2
京都,,,,小雨,良,9,5,9,ラブリアージェ,牝,4,56,古川吉洋,1:22.4,クビ,11-12,34.0,49.5,13,474,-2
京都,,,,小雨,良,10,7,13,レッドテンペスト,セ,3,56,鮫島克駿,1:22.4,クビ,7-8,34.2,16.9,7,448,+12
京都,,,,小雨,良,11,1,2,リゴレット,牝,4,56,藤岡康太,1:22.4,アタマ,17-17,33.5,55.3,14,444,+14
京都,,,,小雨,良,12,1,1,シゲルイワイザケ,牝,4,52,河原田菜,1:22.6,1.1/4,15-14,34.0,79.8,16,498,-8
京都,,,,小雨,良,13,3,5,テイエムエメラルド,牝,5,56,田中健,1:22.6,ハナ,11-14,34.1,8.0,4,480,+14
京都,,,,小雨,良,14,6,12,アエリーゾ,牝,4,55,角田大河,1:22.7,アタマ,15-16,34.1,42.0,12,464,+6
京都,,,,小雨,良,15,6,11,シャングリラ,牝,3,51,今村聖奈,1:22.8,1,14-12,34.4,15.2,6,418,0
京都,,,,小雨,良,16,2,3,ブラーヴ,牡,3,53,西塚洸二,1:23.0,1.1/4,7-9,34.8,215.9,17,492,+16
京都,,,,小雨,良,17,5,10,レガーミ,牝,4,56,富田暁,1:23.2,1.1/4,7-9,34.9,79.8,15,522,+22
