場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都1,ダート,1800,右,晴,良,1,1,2,メイショウクモイ,牡,3,56,武豊,1:53.1,,8-8-6-3,37.4,1.9,1,466,0
京都1,ダート,1800,右,晴,良,2,3,5,サクセスハチハチ,牡,3,56,松山弘平,1:55.1,大,1-1-1-1,40.0,1.9,2,500,-12
京都1,ダート,1800,右,晴,良,3,7,14,エイシンエラン,牡,3,56,小崎綾也,1:55.3,1.1/4,2-2-2-2,40.1,16.1,4,468,+2
京都1,ダート,1800,右,晴,良,4,5,9,マンノステータス,牡,3,56,菱田裕二,1:55.6,1.3/4,8-12-13-13,38.2,57.5,6,504,+6
京都1,ダート,1800,右,晴,良,5,8,16,ネイサンバローズ,牡,3,56,団野大成,1:55.7,クビ,15-15-14-13,38.2,116.9,8,532,-6
京都1,ダート,1800,右,晴,良,6,7,13,クリノエイブラハム,牡,3,56,田中健,1:55.9,1.1/4,13-13-10-7,39.3,356.2,14,498,-14
京都1,ダート,1800,右,晴,良,7,4,7,ルフレーヴ,牡,3,56,長岡禎仁,1:55.9,ハナ,5-4-4-3,40.5,13.1,3,478,+2
京都1,ダート,1800,右,晴,良,8,6,11,アオイリキマル,牡,3,53,大久保友,1:56.1,1.1/2,11-10-7-7,39.9,206.7,11,514,+4
京都1,ダート,1800,右,晴,良,9,5,10,エンシャントヌーン,牡,3,56,荻野琢真,1:56.2,クビ,8-9-12-12,39.3,102.3,7,444,0
京都1,ダート,1800,右,晴,良,10,8,15,シゲルショウタイム,牡,3,53,田口貫太,1:56.4,1.1/4,13-13-14-13,38.9,177.7,10,480,-2
京都1,ダート,1800,右,晴,良,11,6,12,リコルド,牝,3,54,和田竜二,1:56.5,1/2,3-3-3-3,41.1,43.5,5,476,-4
京都1,ダート,1800,右,晴,良,12,3,6,メイショウボンゴチ,牡,3,53,川端海翼,1:56.8,2,11-10-10-10,40.3,472.8,16,426,-4
京都1,ダート,1800,右,晴,良,13,2,4,サエッタ,牡,3,55,角田大和,1:57.2,2.1/2,16-16-14-16,39.8,372.2,15,468,+2
京都1,ダート,1800,右,晴,良,14,4,8,アンジェリア,牝,3,54,斎藤新,1:57.3,1/2,6-7-9-11,40.8,225.2,12,418,+2
京都1,ダート,1800,右,晴,良,15,1,1,イズミアマゾネス,牝,3,54,酒井学,1:57.5,1.1/4,6-6-7-7,41.3,134.8,9,438,+8
京都1,ダート,1800,右,晴,良,16,2,3,クリノスラッガー,牡,3,55,小沢大仁,1:57.7,3/4,3-4-4-3,42.3,250.4,13,528,-2
