場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都1,,,,晴,良,1,4,8,ブルーウィン,牝,3,51,田口貫太,1:46.2,,1-1,34.8,12.9,5,444,+6
京都1,,,,晴,良,2,7,13,エレガントギフト,牝,3,54,坂井瑠星,1:46.3,1/2,8-7,33.7,4.2,2,426,-10
京都1,,,,晴,良,3,7,15,プレッジ,牝,3,54,西村淳也,1:46.7,2.1/2,2-2,35.0,24.7,7,472,+8
京都1,,,,晴,良,4,8,16,ガットネロ,牝,3,54,岩田望来,1:47.1,2,5-5,34.9,2.4,1,474,0
京都1,,,,晴,良,5,1,2,ニホンピロパークス,牝,3,54,水口優也,1:47.2,1/2,3-3,35.4,39.4,9,426,+6
京都1,,,,晴,良,6,8,17,ブレスユアスターズ,牝,3,54,藤岡康太,1:47.2,アタマ,12-10,34.1,82.3,12,446,+4
京都1,,,,晴,良,7,5,9,キタサンエルピス,牝,3,54,横山典弘,1:47.2,ハナ,7-5,34.9,5.3,3,466,0
京都1,,,,晴,良,8,3,5,ホウショウルキナ,牝,3,54,菱田裕二,1:47.4,1.1/2,8-8,34.7,23.5,6,488,0
京都1,,,,晴,良,9,1,1,レーヴスレアリーズ,牝,3,54,武豊,1:48.0,3.1/2,13-13,34.8,8.0,4,460,0
京都1,,,,晴,良,10,7,14,スカーレットアリア,牝,3,54,横山和生,1:48.1,1.1/4,13-10,34.9,30.4,8,458,0
京都1,,,,晴,良,11,2,4,ニホンピロフリード,牝,3,54,高倉稜,1:48.3,3/4,10-13,35.1,65.5,11,468,+12
京都1,,,,晴,良,12,8,18,アンニーナ,牝,3,53,小沢大仁,1:48.4,1.1/4,3-4,36.5,873.1,18,416,-8
京都1,,,,晴,良,13,5,10,ダンスフォーユー,牝,3,54,酒井学,1:48.5,1/2,16-13,35.2,117.1,14,468,0
京都1,,,,晴,良,14,6,11,ウインリュクス,牝,3,54,国分優作,1:48.8,1.3/4,17-16,35.2,85.8,13,444,0
京都1,,,,晴,良,15,3,6,カシノフェリクス,牝,3,54,森裕太朗,1:48.8,アタマ,13-18,35.3,841.0,17,418,0
京都1,,,,晴,良,16,2,3,ニコニコルンルン,牝,3,54,松山弘平,1:49.0,1,17-16,35.4,52.9,10,420,0
京都1,,,,晴,良,17,4,7,メイショウカミノコ,牝,3,54,和田竜二,1:51.7,大,10-9,38.7,203.8,15,472,-6
京都1,,,,晴,良,18,6,12,コパノモントレー,牝,3,53,泉谷楓真,1:52.4,4,5-10,39.5,685.7,16,426,-10
