場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中京,ダート,1800,左,小雨,良,1,2,3,ゴールドハイアー,牡,4,57,幸英明,1:54.1,,5-7-7-7,36.6,6.4,4,492,+6
中京,ダート,1800,左,小雨,良,2,5,10,トウセツ,牡,3,56,藤岡康太,1:54.1,クビ,15-15-7-7,36.6,4.2,1,478,-2
中京,ダート,1800,左,小雨,良,3,8,15,リリーミニスター,セ,5,57,富田暁,1:54.2,1/2,2-2-2-2,37.3,44.1,10,494,-6
中京,ダート,1800,左,小雨,良,4,7,14,ラヴォラーレ,牡,4,57,原優介,1:54.4,3/4,11-11-10-7,36.8,86.9,12,528,0
中京,ダート,1800,左,小雨,良,5,3,5,オディロン,牡,3,56,川須栄彦,1:54.4,ハナ,5-5-4-5,37.1,5.4,2,490,-6
中京,ダート,1800,左,小雨,良,6,6,11,テイエムマグマ,牡,4,57,高倉稜,1:54.4,クビ,3-3-3-3,37.4,9.9,6,510,+8
中京,ダート,1800,左,小雨,良,7,3,6,メイショウミカワ,牡,4,57,浜中俊,1:54.4,ハナ,11-11-10-12,36.7,12.2,7,488,+4
中京,ダート,1800,左,小雨,良,8,8,16,レガーメペスカ,牡,5,57,北村友一,1:54.5,3/4,1-1-1-1,37.6,17.0,9,516,+10
中京,ダート,1800,左,小雨,良,9,7,13,ソニックベガ,牝,5,55,ムルザバ,1:54.7,3/4,5-5-4-5,37.4,54.5,11,480,+2
中京,ダート,1800,左,小雨,良,10,1,2,セイクリッドゲイズ,牡,4,57,団野大成,1:54.7,クビ,8-9-12-12,36.9,15.2,8,502,+6
中京,ダート,1800,左,小雨,良,11,6,12,コパノニコルソン,牡,3,56,泉谷楓真,1:54.7,ハナ,14-14-12-7,36.9,6.2,3,522,+8
中京,ダート,1800,左,小雨,良,12,4,7,カネコメノボル,セ,5,57,永野猛蔵,1:55.0,1.1/2,16-16-16-16,36.7,154.4,14,444,+4
中京,ダート,1800,左,小雨,良,13,1,1,ラヴォアドゥース,牝,5,55,菱田裕二,1:55.1,3/4,11-11-15-14,37.0,207.3,15,484,+4
中京,ダート,1800,左,小雨,良,14,5,9,レプンカムイ,牡,4,57,西村淳也,1:55.3,3/4,8-8-7-11,37.8,7.3,5,482,-8
中京,ダート,1800,左,小雨,良,15,4,8,タイガーサイレンス,牡,5,57,角田大河,1:55.4,1/2,3-3-4-3,38.2,250.0,16,464,+6
中京,ダート,1800,左,小雨,良,16,2,4,ギブミーラブ,牝,4,55,今村聖奈,1:56.0,3.1/2,10-9-12-14,38.1,142.9,13,486,+4
