場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1400,左,曇,稍重,1,1,1,エルバリオ,牡,4,58,松山弘平,1:23.2,,6-5,36.6,11.5,6,524,-2
東京,ダート,1400,左,曇,稍重,2,3,6,アメリカンファクト,牡,8,58,坂井瑠星,1:23.3,3/4,11-10,36.2,288.6,15,512,+4
東京,ダート,1400,左,曇,稍重,3,3,5,スプラウティング,牡,4,58,石橋脩,1:23.6,1.3/4,2-2,37.6,27.6,10,514,+4
東京,ダート,1400,左,曇,稍重,4,8,15,アルメイダミノル,牡,5,58,横山典弘,1:23.6,クビ,16-16,35.6,98.9,12,528,+4
東京,ダート,1400,左,曇,稍重,5,6,12,イグザルト,牡,4,58,レーン,1:23.7,クビ,11-10,36.6,4.7,2,504,0
東京,ダート,1400,左,曇,稍重,6,4,8,オールフラッグ,牡,4,58,内田博幸,1:23.7,ハナ,9-8,36.8,9.7,5,490,0
東京,ダート,1400,左,曇,稍重,7,7,13,メイショウヒューマ,牡,5,58,武豊,1:23.8,3/4,3-3,37.7,20.2,8,480,0
東京,ダート,1400,左,曇,稍重,8,7,14,アルファマム,牝,4,56,戸崎圭太,1:24.0,1,14-14,36.6,5.1,3,466,0
東京,ダート,1400,左,曇,稍重,9,6,11,アウリガテソーロ,牡,5,58,佐々木大,1:24.4,2.1/2,6-5,37.8,66.7,11,510,0
東京,ダート,1400,左,曇,稍重,10,5,10,ダンケシェーン,セ,8,58,田中勝春,1:24.4,クビ,13-12,37.1,155.5,13,476,-4
東京,ダート,1400,左,曇,稍重,11,4,7,ヘイセイメジャー,牡,6,58,池添謙一,1:24.5,1/2,15-15,36.8,336.9,16,490,-6
東京,ダート,1400,左,曇,稍重,12,5,9,レッドラマンシュ,牡,4,58,ルメール,1:24.6,1/2,6-5,38.0,3.6,1,470,+2
東京,ダート,1400,左,曇,稍重,13,1,2,ゴダイリキ,牡,5,58,横山武史,1:24.6,ハナ,4-4,38.1,22.4,9,498,-10
東京,ダート,1400,左,曇,稍重,14,2,3,カズプレスト,牡,4,58,川田将雅,1:25.0,2.1/2,9-8,38.2,7.3,4,532,-2
東京,ダート,1400,左,曇,稍重,15,2,4,ウインアキレウス,牡,5,58,松岡正海,1:25.3,1.3/4,1-1,39.4,15.4,7,504,0
東京,ダート,1400,左,曇,稍重,中,8,16,コパノミッキー,牡,4,58,永野猛蔵,,,4-12,,167.9,14,480,+1
