場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1400,右,晴,稍重,1,5,10,スマートアイ,牝,3,50,田口貫太,1:24.1,,2-2,36.8,2.7,1,504,+4
阪神,ダート,1400,右,晴,稍重,2,6,12,ルクスレガート,牝,4,53,鷲頭虎太,1:24.3,3/4,3-2,36.9,93.6,12,446,+6
阪神,ダート,1400,右,晴,稍重,3,2,4,ルショコラ,牝,4,56,吉田隼人,1:24.6,2,3-4,37.1,9.4,4,470,+4
阪神,ダート,1400,右,晴,稍重,4,2,3,シャープソーン,牝,3,53,幸英明,1:24.7,クビ,13-12,36.0,10.9,5,440,+4
阪神,ダート,1400,右,晴,稍重,5,8,15,ゴットゴーゴー,牝,5,56,高倉稜,1:25.0,2,11-10,36.7,20.8,8,470,+6
阪神,ダート,1400,右,晴,稍重,6,7,14,ロンシャンクイーン,牝,3,53,団野大成,1:25.1,1/2,6-4,37.4,3.7,2,428,+8
阪神,ダート,1400,右,晴,稍重,7,4,8,エスグラシア,牝,4,55,角田大和,1:25.2,3/4,7-7,37.3,29.1,9,444,-6
阪神,ダート,1400,右,晴,稍重,8,5,9,トラーパニ,牝,4,56,富田暁,1:25.3,3/4,3-4,37.6,139.9,14,464,0
阪神,ダート,1400,右,晴,稍重,9,3,6,ヤエベニシダレ,牝,3,53,加藤祥太,1:25.5,3/4,13-12,37.0,439.1,16,438,-16
阪神,ダート,1400,右,晴,稍重,10,4,7,フライングバレル,牝,5,56,斎藤新,1:25.6,1/2,1-1,38.4,47.9,10,458,-2
阪神,ダート,1400,右,晴,稍重,11,8,16,スナークメモリー,牝,3,53,松若風馬,1:25.6,クビ,7-8,37.6,8.6,3,446,+16
阪神,ダート,1400,右,晴,稍重,12,3,5,ローツェ,牝,3,53,水口優也,1:25.7,1/2,9-8,37.7,67.1,11,448,0
阪神,ダート,1400,右,晴,稍重,13,6,11,ランスオブウェイブ,牝,4,56,川須栄彦,1:25.8,クビ,15-15,36.8,170.5,15,494,+18
阪神,ダート,1400,右,晴,稍重,14,1,1,アファン,牝,4,56,和田竜二,1:25.9,1/2,12-12,37.4,14.6,7,486,-16
阪神,ダート,1400,右,晴,稍重,15,1,2,シェンフォン,牝,4,55,松本大輝,1:26.1,1.1/2,15-15,37.2,107.6,13,440,-4
阪神,ダート,1400,右,晴,稍重,16,7,13,エトワールジェンヌ,牝,4,56,鮫島克駿,1:26.3,1.1/2,9-10,38.1,12.0,6,512,+2
