場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,2000,右,晴,稍重,1,2,4,ワンダーエッジ,牡,3,56,鮫島克駿,2:06.5,,1-1-1-1,39.4,2.9,1,560,-4
阪神,ダート,2000,右,晴,稍重,2,1,1,パープルクラウド,牡,3,56,和田竜二,2:06.7,1.1/2,4-4-4-4,39.1,4.3,2,512,-12
阪神,ダート,2000,右,晴,稍重,3,3,5,セザンワールド,牡,3,56,鮫島良太,2:06.8,3/4,7-7-6-6,38.8,4.4,3,488,-4
阪神,ダート,2000,右,晴,稍重,4,4,8,ナムラマイケル,牡,3,56,斎藤新,2:07.3,3,8-8-2-2,39.9,6.3,4,430,-8
阪神,ダート,2000,右,晴,稍重,5,5,10,ヒミノイチシロ,牡,3,56,国分恭介,2:07.5,1.1/2,15-16-11-7,38.5,44.4,9,502,+8
阪神,ダート,2000,右,晴,稍重,6,6,11,タイセイマイティ,牡,3,56,幸英明,2:07.6,クビ,2-2-2-2,40.4,18.5,7,472,-4
阪神,ダート,2000,右,晴,稍重,7,3,6,リオンエトワール,牡,3,56,古川吉洋,2:08.1,3,13-13-14-12,38.6,17.7,6,424,-8
阪神,ダート,2000,右,晴,稍重,8,7,13,バージャンフォース,牡,3,56,国分優作,2:08.1,クビ,10-9-9-7,39.4,74.3,10,528,+2
阪神,ダート,2000,右,晴,稍重,9,1,2,メンヒ,牡,3,53,田口貫太,2:08.1,ハナ,5-5-4-5,40.3,13.3,5,510,-4
阪神,ダート,2000,右,晴,稍重,10,2,3,タンバッフェ,牝,3,54,岩田康誠,2:08.2,1/2,12-12-14-12,38.5,111.9,12,466,-2
阪神,ダート,2000,右,晴,稍重,11,6,12,タガノチェイス,牡,3,56,城戸義政,2:08.2,ハナ,16-13-10-9,39.1,75.5,11,502,-10
阪神,ダート,2000,右,晴,稍重,12,7,14,モストロネーロ,牡,3,56,小牧太,2:11.1,大,11-11-12-14,41.6,325.7,16,468,-2
阪神,ダート,2000,右,晴,稍重,13,8,16,ソルトエース,牡,3,56,田中健,2:13.0,大,13-13-16-16,41.6,113.3,13,444,-4
阪神,ダート,2000,右,晴,稍重,14,8,15,スズカクリエイター,セ,3,56,富田暁,2:13.1,クビ,2-2-6-9,44.6,185.5,15,464,-4
阪神,ダート,2000,右,晴,稍重,15,5,9,フェローチェ,牡,3,56,小崎綾也,2:13.4,2,5-6-8-11,44.6,37.8,8,502,-2
阪神,ダート,2000,右,晴,稍重,16,4,7,ミラクルストーリー,牡,3,56,亀田温心,2:14.4,6,9-9-12-15,44.7,133.0,14,482,-4
