場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,芝,1200,右,晴,良,1,6,11,ヤマニンアンフィル,牝,3,50,今村聖奈,1:08.0,,2-2,34.4,5.6,3,452,-6
小倉,芝,1200,右,晴,良,2,2,4,メイショウソラフネ,牡,3,53,角田大河,1:08.2,1.1/2,9-4,34.0,2.7,1,442,+2
小倉,芝,1200,右,晴,良,3,3,5,ミキネス,牝,3,54,松若風馬,1:08.5,1.3/4,6-4,34.6,29.8,6,458,-2
小倉,芝,1200,右,晴,良,4,3,6,ホワールウィンド,牡,3,54,松本大輝,1:08.5,クビ,1-1,35.0,32.3,7,464,+4
小倉,芝,1200,右,晴,良,5,4,8,タガノタンゴ,牡,3,56,岩田望来,1:08.7,3/4,14-13,34.0,6.4,4,438,+2
小倉,芝,1200,右,晴,良,6,4,7,ムーンガーデン,牡,3,56,和田竜二,1:08.7,クビ,7-7,34.7,7.6,5,460,-4
小倉,芝,1200,右,晴,良,7,7,15,エイシングラール,牝,3,54,富田暁,1:08.8,アタマ,10-9,34.5,57.6,10,454,0
小倉,芝,1200,右,晴,良,8,5,10,アスターデカゴン,牡,3,53,服部寿希,1:08.9,3/4,13-10,34.4,117.4,15,476,-10
小倉,芝,1200,右,晴,良,9,7,14,カワキタオルゴ,牝,3,51,川端海翼,1:09.1,1.1/2,4-4,35.3,39.3,8,482,-6
小倉,芝,1200,右,晴,良,10,7,13,ヒロシゲダンディ,牡,3,55,亀田温心,1:09.3,1.1/4,2-3,35.7,4.6,2,486,-6
小倉,芝,1200,右,晴,良,11,1,1,ツーボンド,牝,3,54,秋山真一,1:09.5,1.1/2,12-12,35.1,76.4,12,428,+6
小倉,芝,1200,右,晴,良,12,8,18,メイショウサキガケ,牡,3,56,団野大成,1:09.9,2,10-10,35.6,82.8,13,448,+6
小倉,芝,1200,右,晴,良,13,8,16,スカイストーリー,牝,3,52,小沢大仁,1:10.0,1/2,16-15,34.8,257.5,18,478,0
小倉,芝,1200,右,晴,良,14,1,2,キンプウ,牝,3,54,長岡禎仁,1:10.2,1.1/2,16-15,35.1,208.7,17,460,0
小倉,芝,1200,右,晴,良,15,6,12,アンナアラジン,牝,3,54,幸英明,1:10.3,1/2,4-7,36.5,73.6,11,408,-2
小倉,芝,1200,右,晴,良,16,8,17,ウォーターパンドラ,牝,3,54,荻野極,1:10.5,1,16-17,35.4,110.5,14,446,+12
小倉,芝,1200,右,晴,良,17,5,9,エルドラゴ,セ,3,56,岡田祥嗣,1:10.7,1.1/2,7-13,36.7,42.1,9,462,0
小倉,芝,1200,右,晴,良,18,2,3,クイーンアント,牝,3,50,永島まな,1:13.3,大,15-17,38.4,138.0,16,396,-4
