場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都,芝,1600,右,晴,良,1,4,4,キーパフォーマー,牝,2,55,松若風馬,1:36.6,,9-3,33.9,13.0,6,450,0
京都,芝,1600,右,晴,良,2,8,9,ジューンサレンダー,牡,2,56,和田竜二,1:36.7,1,2-2,34.5,4.9,2,442,0
京都,芝,1600,右,晴,良,3,8,10,ルボートン,牝,2,55,西村淳也,1:36.7,ハナ,1-1,34.7,6.4,3,430,0
京都,芝,1600,右,晴,良,4,6,6,ララモンストル,牡,2,56,団野大成,1:37.0,1.3/4,2-3,34.7,11.0,5,484,0
京都,芝,1600,右,晴,良,5,3,3,ディフェリ,牝,2,55,鮫島克駿,1:37.3,2,5-6,34.8,24.5,8,396,0
京都,芝,1600,右,晴,良,6,7,8,ニホンピロカラット,牡,2,54,田口貫太,1:37.5,1.1/4,5-7,34.8,2.5,1,494,0
京都,芝,1600,右,晴,良,7,7,7,エスケイイーグル,牡,2,56,幸英明,1:37.6,1/2,4-3,35.2,29.4,9,496,0
京都,芝,1600,右,晴,良,8,1,1,ウィッシュドリーム,牡,2,56,高倉稜,1:37.6,クビ,8-7,34.9,121.0,10,448,0
京都,芝,1600,右,晴,良,9,2,2,サントロペ,牝,2,55,吉田隼人,1:38.1,3,10-10,35.1,7.0,4,460,0
京都,芝,1600,右,晴,良,10,5,5,メイショウシオン,牝,2,54,角田大河,1:38.5,2,7-9,35.8,21.2,7,470,0
