場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
札幌,芝,1500,右,雨,重,1,4,5,レーヴジーニアル,牡,2,55,武豊,1:33.1,,1-1-1,38.6,5.1,2,474,+2
札幌,芝,1500,右,雨,重,2,8,13,カレンナオトメ,牝,2,55,黛弘人,1:33.2,クビ,13-11-6,37.7,3.8,1,412,+2
札幌,芝,1500,右,雨,重,3,8,14,ピューロマジック,牝,2,55,斎藤新,1:33.3,3/4,7-7-3,38.3,49.3,10,460,0
札幌,芝,1500,右,雨,重,4,4,6,オレンジダンサー,牝,2,55,西村淳也,1:33.6,2,5-3-3,38.8,7.2,4,418,-4
札幌,芝,1500,右,雨,重,5,5,7,フォーディアライフ,牡,2,55,吉田隼人,1:34.1,3,2-2-2,39.5,6.4,3,516,+4
札幌,芝,1500,右,雨,重,6,3,4,ショウナンマントル,牡,2,55,池添謙一,1:34.3,1.1/2,8-7-6,39.3,7.9,5,456,-2
札幌,芝,1500,右,雨,重,7,6,10,サンディビーチ,牡,2,54,横山琉人,1:34.9,3.1/2,9-10-10,39.6,50.0,11,454,-2
札幌,芝,1500,右,雨,重,8,7,12,レイニングキャット,牡,2,55,丹内祐次,1:35.2,2,2-3-6,40.4,12.5,7,490,+20
札幌,芝,1500,右,雨,重,9,3,3,ラシェンテ,牝,2,55,和田翼,1:35.6,2.1/2,9-7-6,40.6,11.3,6,442,-4
札幌,芝,1500,右,雨,重,10,5,8,ネガイヲカナエテ,牝,2,52,小林勝太,1:35.7,クビ,14-13-11,40.1,38.3,9,424,0
札幌,芝,1500,右,雨,重,11,1,1,ウィスピースノー,牝,2,55,浜中俊,1:36.4,4,5-3-3,41.6,17.6,8,446,+12
札幌,芝,1500,右,雨,重,12,2,2,センタービット,牡,2,51,古川奈穂,1:36.4,アタマ,9-13-14,40.8,270.5,14,422,0
札幌,芝,1500,右,雨,重,13,7,11,キチロクサクラ,牝,2,53,小林凌大,1:36.5,1/2,9-11-11,41.0,257.4,13,418,-4
札幌,芝,1500,右,雨,重,14,6,9,プレイフォーエフ,牝,2,55,富田暁,1:37.7,7,2-3-11,42.9,70.3,12,448,+10
