場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,芝,2000,右,晴,良,1,6,11,ドゥラエレーデ,牡,2,55,ムルザバ,2:01.5,,2-2-2-2,35.0,90.6,14,508,+4
中山,芝,2000,右,晴,良,2,4,8,トップナイフ,牡,2,55,横山典弘,2:01.5,ハナ,1-1-1-1,35.0,18.7,7,494,+4
中山,芝,2000,右,晴,良,3,7,15,キングズレイン,牡,2,55,ルメール,2:01.7,1.1/4,14-14-11-11,34.3,18.2,6,484,+4
中山,芝,2000,右,晴,良,4,1,1,ファントムシーフ,牡,2,55,福永祐一,2:01.7,クビ,7-7-7-6,34.6,5.1,2,502,+10
中山,芝,2000,右,晴,良,5,8,18,ミッキーカプチーノ,牡,2,55,戸崎圭太,2:01.8,1/2,3-3-3-3,35.1,3.0,1,524,+2
中山,芝,2000,右,晴,良,6,5,9,セブンマジシャン,牡,2,55,Ｃ．デム,2:01.9,クビ,9-9-10-8,34.7,7.0,3,484,+8
中山,芝,2000,右,晴,良,7,1,2,ハーツコンチェルト,牡,2,55,松山弘平,2:02.0,1,10-10-11-11,34.6,9.0,5,496,-2
中山,芝,2000,右,晴,良,8,2,4,セレンディピティ,牡,2,55,武豊,2:02.0,クビ,7-7-7-8,34.9,19.8,8,478,-2
中山,芝,2000,右,晴,良,9,2,3,シーウィザード,牡,2,55,浜中俊,2:02.1,アタマ,3-3-4-4,35.3,89.7,13,472,+4
中山,芝,2000,右,晴,良,10,7,14,ジェイパームス,牡,2,55,イーガン,2:02.3,1.1/4,10-13-11-11,34.8,34.3,10,494,+4
中山,芝,2000,右,晴,良,11,3,6,グリューネグリーン,牡,2,55,Ｍ．デム,2:02.3,クビ,6-6-6-4,35.3,29.9,9,474,-2
中山,芝,2000,右,晴,良,12,7,13,ヴェルテンベルク,牡,2,55,横山武史,2:02.5,1.1/4,16-14-15-15,34.8,55.6,11,480,-4
中山,芝,2000,右,晴,良,13,4,7,ボーンイングランデ,牡,2,55,斎藤新,2:02.6,クビ,10-10-11-14,35.1,278.0,17,470,+2
中山,芝,2000,右,晴,良,14,8,17,ジュンツバメガエシ,牡,2,55,石川裕紀,2:02.6,アタマ,10-10-7-8,35.5,243.1,16,492,-6
中山,芝,2000,右,晴,良,15,3,5,フェイト,牡,2,55,坂井瑠星,2:02.6,アタマ,3-3-4-6,35.7,76.8,12,488,+2
中山,芝,2000,右,晴,良,16,5,10,ガストリック,牡,2,55,三浦皇成,2:02.8,1,14-16-15-15,35.1,7.9,4,518,+8
中山,芝,2000,右,晴,良,17,6,12,モンドプリューム,牡,2,55,横山和生,2:03.0,1.1/4,18-18-17-17,35.0,370.0,18,486,0
中山,芝,2000,右,晴,良,18,8,16,スカパラダイス,牡,2,55,今村聖奈,2:03.0,アタマ,17-17-17-18,34.9,234.4,15,464,+2
