場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,,,,晴,良,1,3,5,モンレーヴ,牝,2,54,佐々木大,1:09.4,,3-3,35.1,3.0,2,466,+12
中山,,,,晴,良,2,5,10,ミニマルデザイン,牝,2,55,菅原明良,1:09.6,1.1/4,2-2,35.4,2.8,1,458,+10
中山,,,,晴,良,3,6,11,カチヌキマリコ,牝,2,54,永野猛蔵,1:09.6,クビ,6-5,34.9,16.7,6,410,-8
中山,,,,晴,良,4,1,2,ミスサン,牝,2,51,小林美駒,1:09.7,3/4,9-7,34.9,21.0,7,432,+2
中山,,,,晴,良,5,5,9,ケイティキセキ,牡,2,56,丹内祐次,1:09.8,1/2,1-1,35.8,6.4,3,476,+4
中山,,,,晴,良,6,3,6,モノノフノミチ,牡,2,56,杉原誠人,1:10.0,1.1/4,4-4,35.5,179.8,10,474,+20
中山,,,,晴,良,7,2,3,マリノバレリーナ,牝,2,55,原田和真,1:10.2,1.1/4,5-5,35.6,25.8,8,456,-2
中山,,,,晴,良,8,7,13,エクセルブラック,牡,2,56,吉田豊,1:10.4,3/4,10-7,35.5,8.6,4,424,+2
中山,,,,晴,良,9,2,4,ドリームチェイサー,牝,2,55,菊沢一樹,1:10.5,1/2,6-7,35.8,391.7,14,450,+22
中山,,,,晴,良,10,4,7,マクスウェルカフェ,牡,2,53,水沼元輝,1:10.5,クビ,12-11,35.4,668.4,16,496,+2
中山,,,,晴,良,11,4,8,ザッツ,牡,2,56,岩部純二,1:10.5,アタマ,12-11,35.3,75.3,9,522,+22
中山,,,,晴,良,12,7,14,アツヒメ,牝,2,54,秋山稔樹,1:10.6,1/2,15-14,35.3,346.2,13,414,-16
中山,,,,晴,良,13,8,16,キープザナゲット,牝,2,55,木幡巧也,1:10.9,1.1/2,12-11,35.8,616.5,15,392,-4
中山,,,,晴,良,14,8,15,スノーピーコック,牝,2,52,小林勝太,1:11.3,2.1/2,10-7,36.4,329.8,12,448,+2
中山,,,,晴,良,15,6,12,ムーンウォーク,牡,2,55,原優介,1:11.6,1.1/2,6-14,36.9,14.3,5,468,+14
中山,,,,晴,良,16,1,1,キラン,牝,2,55,内田博幸,1:12.7,7,15-16,37.4,220.5,11,392,+4
