場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
札幌,芝,1800,右,晴,稍重,1,7,12,コガネノソラ,牝,3,51,丹内祐次,1:47.4,,7-8-6-5,34.8,9.6,5,454,+6
札幌,芝,1800,右,晴,稍重,2,1,1,ボンドガール,牝,3,51,武豊,1:47.4,アタマ,11-11-11-11,34.4,4.4,2,458,+6
札幌,芝,1800,右,晴,稍重,3,5,7,アルジーヌ,牝,4,55,藤岡佑介,1:47.5,クビ,3-3-5-3,35.0,13.3,7,456,-6
札幌,芝,1800,右,晴,稍重,4,8,13,ドゥアイズ,牝,4,55,鮫島克駿,1:47.5,ハナ,9-9-8-7,34.7,5.3,3,474,+2
札幌,芝,1800,右,晴,稍重,5,4,6,コンクシェル,牝,4,56,横山武史,1:47.5,ハナ,1-1-1-1,35.4,13.2,6,476,0
札幌,芝,1800,右,晴,稍重,6,6,9,スタニングローズ,牝,5,57,北村友一,1:47.6,3/4,3-3-2-2,35.3,13.8,9,492,+2
札幌,芝,1800,右,晴,稍重,7,3,3,イフェイオン,牝,3,52,西村淳也,1:47.7,3/4,9-9-8-7,34.9,9.3,4,484,+4
札幌,芝,1800,右,晴,稍重,8,4,5,モズゴールドバレル,牝,5,55,高杉吏麒,1:47.7,アタマ,7-5-6-7,35.1,102.8,12,466,0
札幌,芝,1800,右,晴,稍重,9,3,4,ラリュエル,牝,5,55,佐々木大,1:47.8,1/2,5-5-8-10,35.0,94.3,11,434,+6
札幌,芝,1800,右,晴,稍重,10,2,2,ウンブライル,牝,4,55,ルメール,1:47.9,1/2,11-11-11-11,34.9,3.9,1,478,+4
札幌,芝,1800,右,晴,稍重,11,7,11,エリカヴィータ,牝,5,56,池添謙一,1:48.1,1,14-14-14-14,34.8,106.6,13,454,-10
札幌,芝,1800,右,晴,稍重,12,8,14,モリアーナ,牝,4,57,武藤雅,1:48.1,ハナ,11-11-11-11,35.1,13.4,8,488,0
札幌,芝,1800,右,晴,稍重,13,6,10,キタウイング,牝,4,55,黛弘人,1:49.0,5,6-5-4-3,36.6,167.8,14,440,-4
札幌,芝,1800,右,晴,稍重,14,5,8,ウインピクシス,牝,5,55,横山和生,1:49.7,4,2-2-2-5,37.4,24.5,10,448,+4
