場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1600,左,晴,良,1,3,6,ニシノパプルブリリ,牝,3,54,津村明秀,1:39.4,,5-4,38.3,3.0,2,464,+2
東京,ダート,1600,左,晴,良,2,3,5,ペイシャアンジェロ,牝,3,52,原優介,1:39.5,1,7-6,38.1,19.9,6,436,0
東京,ダート,1600,左,晴,良,3,5,9,ランスノーブル,牝,3,54,内田博幸,1:40.0,3,6-6,38.7,26.1,8,440,-2
東京,ダート,1600,左,晴,良,4,4,8,ヒラリーステップ,牝,3,54,柴田大知,1:40.1,1/2,12-10,38.1,97.0,11,460,-2
東京,ダート,1600,左,晴,良,5,7,13,イノセンス,牝,3,54,菅原明良,1:40.5,2.1/2,13-13,38.2,34.6,9,470,+2
東京,ダート,1600,左,晴,良,6,7,14,レターマイハート,牝,3,54,坂井瑠星,1:40.5,クビ,4-4,39.4,11.5,5,468,-8
東京,ダート,1600,左,晴,良,7,1,1,キタノパッション,牝,3,51,西塚洸二,1:40.6,1/2,15-15,38.1,303.4,15,432,-6
東京,ダート,1600,左,晴,良,8,2,3,ファームフレッシュ,牝,3,54,伊藤工真,1:41.1,3,9-8,39.4,113.3,12,442,+2
東京,ダート,1600,左,晴,良,9,6,11,ハクサンブリエ,牝,3,54,田辺裕信,1:41.2,3/4,2-2,40.4,7.2,3,462,+2
東京,ダート,1600,左,晴,良,10,8,16,エルダーサイン,牝,3,54,ルメール,1:41.8,3.1/2,3-2,41.0,2.6,1,490,+4
東京,ダート,1600,左,晴,良,11,6,12,キーアビリティー,牝,3,54,宮崎北斗,1:41.9,1/2,15-15,39.3,171.1,13,454,0
東京,ダート,1600,左,晴,良,12,4,7,オランジー,牝,3,54,石川裕紀,1:42.0,1/2,10-10,40.1,19.9,7,450,-8
東京,ダート,1600,左,晴,良,13,5,10,リリックス,牝,3,54,松岡正海,1:42.0,クビ,13-13,39.8,8.7,4,488,+4
東京,ダート,1600,左,晴,良,14,8,15,レッドカメリア,牝,3,54,杉原誠人,1:42.5,3,10-10,40.6,285.7,14,444,+16
東京,ダート,1600,左,晴,良,15,2,4,バトルレジェンダ,牝,3,54,木幡巧也,1:44.8,大,1-1,44.0,85.9,10,418,+6
東京,ダート,1600,左,晴,良,16,1,2,エイシンデネボラ,牝,3,54,北村宏司,1:45.0,1.1/2,7-8,43.3,526.6,16,526,0
