場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1600,左,晴,良,1,5,9,フルオール,牡,4,58,横山和生,1:37.4,,3-3,37.0,3.0,1,472,+2
東京,ダート,1600,左,晴,良,2,1,2,マブストーク,牡,5,58,木幡巧也,1:37.4,クビ,8-6,36.7,52.7,9,488,-2
東京,ダート,1600,左,晴,良,3,3,6,エルパソ,牡,4,58,三浦皇成,1:37.6,1.1/4,1-1,37.6,8.3,4,476,+12
東京,ダート,1600,左,晴,良,4,1,1,ララエフォール,牡,4,58,菅原明良,1:37.6,アタマ,14-15,36.1,3.4,2,494,0
東京,ダート,1600,左,晴,良,5,5,10,フリーフロー,牡,6,58,丸田恭介,1:37.9,1.3/4,14-13,36.5,239.5,15,482,+2
東京,ダート,1600,左,晴,良,6,4,8,グリュースゴット,セ,5,58,田中勝春,1:38.0,3/4,13-13,36.7,14.5,7,486,-6
東京,ダート,1600,左,晴,良,6,7,14,ヴィクトリオーソ,牡,6,58,菊沢一樹,1:38.0,同着,5-6,37.4,85.3,14,522,+10
東京,ダート,1600,左,晴,良,8,2,4,フクウン,牡,5,56,横山琉人,1:38.3,1.3/4,14-15,36.7,67.3,10,470,-6
東京,ダート,1600,左,晴,良,9,6,11,マウントベル,牝,4,56,戸崎圭太,1:38.3,アタマ,3-3,37.9,7.3,3,506,+12
東京,ダート,1600,左,晴,良,10,2,3,ウインジョイフル,牡,6,58,内田博幸,1:38.4,アタマ,6-6,37.7,78.4,11,502,+12
東京,ダート,1600,左,晴,良,11,3,5,シャーマンズケイブ,牡,4,58,横山武史,1:39.3,5,10-10,38.2,19.0,8,536,+10
東京,ダート,1600,左,晴,良,12,7,13,トランシルヴァニア,セ,6,58,杉原誠人,1:39.5,3/4,10-10,38.4,84.4,13,508,+10
東京,ダート,1600,左,晴,良,13,6,12,スーパーホープ,牡,5,58,田辺裕信,1:39.5,クビ,2-2,39.5,10.5,5,510,+4
東京,ダート,1600,左,晴,良,14,8,16,ナイトフローリック,セ,5,58,ルメール,1:39.6,3/4,6-3,39.1,13.4,6,518,+6
東京,ダート,1600,左,晴,良,15,4,7,コロンドール,牡,6,58,大野拓弥,1:39.9,1.3/4,12-10,38.8,331.3,16,516,+2
東京,ダート,1600,左,晴,良,16,8,15,イサチルプリンス,セ,5,58,江田照男,1:40.6,4,9-9,39.6,80.5,12,502,+12
