場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京1,ダート,1400,左,晴,稍重,1,4,8,ラインオブフェイト,牝,4,55,戸崎圭太,1:23.4,,5-5,35.9,19.1,8,460,0
東京1,ダート,1400,左,晴,稍重,2,7,13,ロレンツォ,牡,4,57,田辺裕信,1:23.5,クビ,9-8,35.8,19.7,9,480,-2
東京1,ダート,1400,左,晴,稍重,3,5,10,プレシオーソ,牡,5,57,ルメール,1:24.0,3,8-8,36.3,2.1,1,488,-2
東京1,ダート,1400,左,晴,稍重,4,7,14,レディステディゴー,牡,4,57,吉田豊,1:24.0,アタマ,12-11,35.4,32.3,10,502,-6
東京1,ダート,1400,左,晴,稍重,5,2,4,リュウグウハヤブサ,牡,5,57,丸田恭介,1:24.1,クビ,6-5,36.6,53.5,12,504,+2
東京1,ダート,1400,左,晴,稍重,6,3,5,サトノムスタング,牡,4,57,横山武史,1:24.1,ハナ,2-2,36.9,16.6,7,472,-4
東京1,ダート,1400,左,晴,稍重,7,4,7,マイナーズライト,牡,4,57,永野猛蔵,1:24.1,クビ,10-10,35.8,91.8,14,466,+2
東京1,ダート,1400,左,晴,稍重,8,2,3,バクシン,牡,4,57,レーン,1:24.1,クビ,3-2,36.8,5.7,2,492,-2
東京1,ダート,1400,左,晴,稍重,9,5,9,エリモグリッター,セ,5,57,野中悠太,1:24.1,アタマ,6-5,36.6,86.7,13,476,+4
東京1,ダート,1400,左,晴,稍重,10,3,6,ミフトゥーロ,牝,7,55,嶋田純次,1:24.5,2.1/2,3-2,37.2,271.9,16,462,0
東京1,ダート,1400,左,晴,稍重,11,1,2,ベストマジック,牡,6,57,石川裕紀,1:24.6,クビ,1-1,37.6,11.3,5,512,+2
東京1,ダート,1400,左,晴,稍重,12,8,15,パラノイド,牝,4,55,菅原明良,1:24.8,1.1/4,13-14,35.7,14.2,6,470,0
東京1,ダート,1400,左,晴,稍重,13,6,12,フェイマスダンディ,牡,4,57,田中勝春,1:24.8,アタマ,14-13,35.9,10.8,4,468,-10
東京1,ダート,1400,左,晴,稍重,14,8,16,ヤウガウ,牡,5,57,大野拓弥,1:24.9,クビ,14-14,35.8,41.8,11,494,-4
東京1,ダート,1400,左,晴,稍重,15,6,11,エバーサニーハート,牡,4,57,石橋脩,1:25.5,3.1/2,10-11,37.0,187.7,15,494,+4
東京1,ダート,1400,左,晴,稍重,16,1,1,ロードミッドナイト,牡,4,57,三浦皇成,1:30.6,大,16-16,38.3,9.7,3,532,+4
