場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
札幌,芝,1500,右,晴,良,1,2,2,エープラス,牝,4,55,斎藤新,1:29.3,,3-4-3,34.7,61.2,10,482,-6
札幌,芝,1500,右,晴,良,2,4,6,ヴェントボニート,牝,5,55,池添謙一,1:29.3,クビ,6-4-3,34.7,2.7,1,428,-2
札幌,芝,1500,右,晴,良,3,5,8,モンタナアゲート,牡,3,54,岩田望来,1:29.3,ハナ,9-7-5,34.6,3.3,2,552,+6
札幌,芝,1500,右,晴,良,4,6,9,サザンステート,牡,3,54,浜中俊,1:29.4,クビ,11-10-8,34.4,21.3,6,468,+4
札幌,芝,1500,右,晴,良,5,3,3,レディズビーク,牝,3,50,角田大和,1:29.4,クビ,6-7-5,34.7,6.0,4,456,+20
札幌,芝,1500,右,晴,良,6,8,14,フラリオナ,牝,4,55,藤岡佑介,1:29.7,1.1/2,12-12-13,34.3,38.4,8,418,0
札幌,芝,1500,右,晴,良,7,7,11,ナバロン,牡,3,54,菱田裕二,1:29.9,1.1/2,2-2-2,35.6,17.0,5,482,+4
札幌,芝,1500,右,晴,良,8,8,13,ビヨンドザタイム,牡,3,54,吉田隼人,1:29.9,クビ,14-14-13,34.1,34.2,7,442,-6
札幌,芝,1500,右,晴,良,9,1,1,ユキヤナギ,牝,3,52,勝浦正樹,1:30.1,1.1/4,12-12-11,34.6,45.0,9,448,+6
札幌,芝,1500,右,晴,良,10,6,10,ジャンドゥーヤ,牝,4,54,秋山稔樹,1:30.3,1.1/4,5-4-5,35.8,76.9,12,448,-10
札幌,芝,1500,右,晴,良,11,3,4,エクラノーブル,牝,3,52,鮫島克駿,1:30.3,ハナ,1-1-1,36.0,5.2,3,420,-4
札幌,芝,1500,右,晴,良,12,4,5,キャットリング,牝,4,55,古川吉洋,1:30.7,2.1/2,10-10-11,35.7,220.6,14,420,-4
札幌,芝,1500,右,晴,良,13,7,12,ガルブグリーン,牝,3,50,横山琉人,1:31.2,3,6-7-8,36.5,190.8,13,444,+2
札幌,芝,1500,右,晴,良,14,5,7,ヴィクトリオン,セ,4,57,丸山元気,1:31.9,4,3-2-8,37.5,70.6,11,502,-4
