場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,,,,晴,稍重,1,2,2,アララララ,牡,3,57,丹内祐次,1:08.8,,1-1,34.9,1.8,1,448,+8
中山,,,,晴,稍重,2,3,3,クオレス,牝,3,55,木幡巧也,1:09.2,2.1/2,2-2,35.2,10.6,5,474,+6
中山,,,,晴,稍重,3,1,1,レイニングキャット,牡,3,56,永野猛蔵,1:09.5,1.1/2,3-3,35.3,16.4,6,488,+8
中山,,,,晴,稍重,4,4,4,アサギリ,牝,3,52,小林勝太,1:09.5,クビ,7-8,35.0,42.1,8,444,-4
中山,,,,晴,稍重,5,6,6,レザンノワール,牡,3,57,内田博幸,1:09.6,クビ,9-9,34.8,7.9,3,460,-14
中山,,,,晴,稍重,6,7,8,タイセイフェスタ,牡,3,57,石橋脩,1:09.7,1/2,7-6,35.2,8.7,4,486,-6
中山,,,,晴,稍重,7,5,5,オンザヴィーナス,牝,3,51,大江原比,1:09.9,1.1/2,3-3,35.8,17.9,7,426,-2
中山,,,,晴,稍重,8,7,9,キングズブレス,牡,3,57,北村宏司,1:10.2,1.1/2,6-6,35.8,4.7,2,494,0
中山,,,,晴,稍重,9,6,7,ビルカバンバ,牡,3,57,杉原誠人,1:10.7,3,10-10,35.6,365.3,11,488,-10
中山,,,,晴,稍重,10,8,11,モンレーヴ,牝,3,55,大野拓弥,1:10.7,ハナ,11-11,35.2,67.9,10,472,+4
中山,,,,晴,稍重,11,8,10,シャインヴィーナス,牝,3,55,横山和生,1:11.1,2.1/2,3-3,36.9,59.2,9,432,-4
