場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1400,右,曇,良,1,3,6,エムズマインド,牡,3,56,川島信二,1:25.9,,9-7,37.5,13.2,4,502,+8
阪神,ダート,1400,右,曇,良,2,4,7,マイネルフォーコン,牡,3,56,和田竜二,1:26.3,2.1/2,2-2,38.9,22.1,7,466,0
阪神,ダート,1400,右,曇,良,3,2,3,アシャカタカ,牡,3,56,岩田望来,1:26.6,1.3/4,1-1,39.2,16.6,5,462,-10
阪神,ダート,1400,右,曇,良,4,3,5,ジラルデ,牡,3,56,秋山真一,1:26.7,1/2,13-12,37.7,9.2,3,470,0
阪神,ダート,1400,右,曇,良,5,1,1,ランドティターン,牡,3,56,坂井瑠星,1:26.7,アタマ,11-11,38.0,254.3,12,488,-6
阪神,ダート,1400,右,曇,良,6,2,4,サトノトライアンフ,牡,3,56,吉田隼人,1:26.8,クビ,4-4,39.0,20.4,6,538,-4
阪神,ダート,1400,右,曇,良,7,7,13,キングオブザナイル,牡,3,56,柴山雄一,1:26.9,1/2,4-4,39.1,4.8,2,496,+2
阪神,ダート,1400,右,曇,良,8,6,11,ビナカントー,牝,3,54,国分優作,1:27.1,1.1/4,15-14,37.7,523.0,13,462,-10
阪神,ダート,1400,右,曇,良,9,6,12,ショウナンアキドン,牡,3,56,福永祐一,1:27.5,2,6-6,39.5,1.6,1,474,0
阪神,ダート,1400,右,曇,良,10,5,9,ブラーヴ,牡,3,56,岩田康誠,1:27.5,アタマ,3-2,39.9,40.8,9,478,-2
阪神,ダート,1400,右,曇,良,11,4,8,クリノビッグボス,牡,3,56,小崎綾也,1:28.2,4,13-12,39.2,718.1,15,472,+2
阪神,ダート,1400,右,曇,良,12,8,16,セブンキューブド,牡,3,56,Ｍ．デム,1:28.4,1.1/4,9-9,39.8,44.1,10,462,-6
阪神,ダート,1400,右,曇,良,13,8,15,イリスレーン,牝,3,54,武豊,1:29.7,8,6-7,41.5,36.0,8,482,-4
阪神,ダート,1400,右,曇,良,14,5,10,プレザントアンクル,牡,3,56,川須栄彦,1:30.3,3.1/2,11-14,41.3,765.1,16,440,-8
阪神,ダート,1400,右,曇,良,15,1,2,プエルトボニータ,牡,3,56,松山弘平,1:31.1,5,8-9,42.8,45.7,11,500,+16
阪神,ダート,1400,右,曇,良,16,7,14,ボールドライ,牡,3,56,石川裕紀,1:31.4,2,16-16,41.2,617.6,14,464,+2
