場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中京,ダート,1400,左,晴,稍重,1,7,13,ジュンウィンダム,牝,3,55,西村淳也,1:24.9,,3-3,38.0,5.7,3,492,-2
中京,ダート,1400,左,晴,稍重,2,4,7,キャンデセント,牡,4,55,西塚洸二,1:25.1,1,14-13,37.0,8.1,5,486,+4
中京,ダート,1400,左,晴,稍重,3,2,3,スノーホルンロード,セ,4,55,永島まな,1:25.1,アタマ,4-4,38.0,6.7,4,506,-6
中京,ダート,1400,左,晴,稍重,4,8,15,トーセンサウダージ,牡,3,56,佐々木大,1:25.3,1.1/2,9-9,37.7,5.7,2,510,-2
中京,ダート,1400,左,晴,稍重,5,6,11,イスラグランデ,セ,4,58,富田暁,1:25.4,クビ,11-11,37.6,37.7,7,526,-6
中京,ダート,1400,左,晴,稍重,6,1,1,フィルムアクトレス,牝,3,54,角田大河,1:25.4,クビ,1-1,38.8,2.1,1,496,0
中京,ダート,1400,左,晴,稍重,7,2,4,ウォーターリーダー,牡,3,57,斎藤新,1:25.5,クビ,6-6,38.1,38.9,8,448,+12
中京,ダート,1400,左,晴,稍重,8,4,8,ネイト,牝,4,53,小林勝太,1:25.7,1.1/4,2-2,39.0,20.9,6,444,+16
中京,ダート,1400,左,晴,稍重,9,5,9,グローリーカフェ,牝,3,54,小沢大仁,1:25.7,クビ,11-11,37.9,106.0,12,448,+2
中京,ダート,1400,左,晴,稍重,10,3,5,サクセスバラード,牡,3,55,小林脩斗,1:25.8,1/2,9-9,38.2,121.8,13,458,-2
中京,ダート,1400,左,晴,稍重,11,8,16,ライズンシャイン,牝,5,56,亀田温心,1:25.9,1/2,13-13,38.0,64.9,10,496,-8
中京,ダート,1400,左,晴,稍重,12,6,12,ヘレンキムゼー,牡,4,58,木幡育也,1:26.0,1,6-6,38.6,71.0,11,482,+4
中京,ダート,1400,左,晴,稍重,13,1,2,レイデルマール,セ,5,57,松本大輝,1:26.8,5,4-4,39.6,291.8,14,500,-2
中京,ダート,1400,左,晴,稍重,14,7,14,ニシノフウジン,牡,4,55,土田真翔,1:26.8,クビ,14-15,38.6,491.3,15,474,0
中京,ダート,1400,左,晴,稍重,15,3,6,ランフリーバンクス,牝,3,52,今村聖奈,1:27.0,1,16-16,38.7,54.4,9,444,+14
中京,ダート,1400,左,晴,稍重,16,5,10,サンマルカーラ,牝,4,53,石田拓郎,1:29.6,大,6-6,42.2,773.4,16,494,+4
