場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都,ダート,1400,右,小雨,良,1,1,1,エーティーマクフィ,牡,4,57,角田大河,1:24.5,,6-6,36.3,2.5,1,470,+2
京都,ダート,1400,右,小雨,良,2,4,7,ヴアーサ,牡,5,58,藤岡康太,1:24.8,1.1/2,11-10,36.0,7.5,4,460,-2
京都,ダート,1400,右,小雨,良,3,6,11,ダイリュウブラック,牡,4,58,荻野琢真,1:24.9,1/2,3-3,36.9,4.7,2,458,+4
京都,ダート,1400,右,小雨,良,4,2,2,スキピオ,牡,5,58,武豊,1:25.3,2.1/2,1-1,37.7,5.3,3,488,-4
京都,ダート,1400,右,小雨,良,5,7,13,タガノトランキーロ,牡,6,58,横山典弘,1:25.6,2,14-14,36.3,37.3,9,496,+6
京都,ダート,1400,右,小雨,良,6,8,14,ロングファイナリー,セ,7,58,長岡禎仁,1:25.6,クビ,8-8,37.2,40.4,10,476,+4
京都,ダート,1400,右,小雨,良,7,5,9,メタモルフォーゼ,牝,6,56,幸英明,1:25.6,ハナ,12-12,36.6,19.7,6,460,-8
京都,ダート,1400,右,小雨,良,8,2,3,ブリュットミレジメ,牡,4,58,川島信二,1:25.7,1/2,8-8,37.3,59.1,12,508,+2
京都,ダート,1400,右,小雨,良,9,6,10,スマートセプター,牡,4,58,団野大成,1:25.9,1.1/4,2-2,38.2,22.4,7,500,0
京都,ダート,1400,右,小雨,良,10,5,8,サヴァビアン,牡,5,58,川須栄彦,1:26.1,3/4,3-4,38.1,48.1,11,432,-2
京都,ダート,1400,右,小雨,良,11,4,6,メイショウカイト,牝,5,55,小沢大仁,1:26.1,クビ,12-13,37.1,208.1,15,460,0
京都,ダート,1400,右,小雨,良,12,3,5,アーサーテソーロ,牡,4,58,横山和生,1:26.2,クビ,14-15,37.0,85.4,13,526,-2
京都,ダート,1400,右,小雨,良,13,7,12,モナルヒ,牡,4,58,岩田望来,1:26.2,アタマ,6-7,38.0,13.3,5,476,+2
京都,ダート,1400,右,小雨,良,14,8,15,ヨーデル,牡,4,55,田口貫太,1:26.3,3/4,8-10,37.8,22.8,8,512,-2
京都,ダート,1400,右,小雨,良,15,3,4,ニホンピロクリーク,牝,4,56,国分優作,1:26.9,3.1/2,3-4,39.1,166.9,14,480,-2
