場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都,,,,晴,良,1,5,7,エンペザー,牡,4,57,坂井瑠星,1:45.4,,4-4,34.3,3.9,1,492,+2
京都,,,,晴,良,2,7,11,トウシンモンブラン,牝,5,54,松山弘平,1:45.4,アタマ,3-3,34.4,14.2,8,494,+12
京都,,,,晴,良,3,7,12,ホウオウラスカーズ,牝,5,53,西村淳也,1:45.6,1,6-5,34.3,8.4,5,450,-2
京都,,,,晴,良,4,3,3,シルヴェリオ,牡,6,57,幸英明,1:45.8,1.1/4,5-5,34.5,6.2,3,514,+2
京都,,,,晴,良,5,2,2,ローゼライト,牝,5,54,武豊,1:45.9,1/2,6-5,34.6,5.5,2,444,+4
京都,,,,晴,良,6,6,10,ハーランズハーツ,牡,6,55,北村友一,1:45.9,ハナ,11-12,34.1,18.5,9,440,-4
京都,,,,晴,良,7,8,13,アオイシンゴ,セ,9,56,ルメール,1:45.9,クビ,6-8,34.4,11.1,7,492,-8
京都,,,,晴,良,8,5,8,ゴーゴーユタカ,牡,4,56,岩田康誠,1:46.0,クビ,9-9,34.4,8.4,6,478,+2
京都,,,,晴,良,9,1,1,メイケイハリアー,牡,7,54,古川吉洋,1:46.1,1/2,1-1,35.3,70.9,11,492,+4
京都,,,,晴,良,10,4,5,ニホンピロタイズ,牡,5,55,酒井学,1:46.1,ハナ,9-9,34.5,30.0,10,514,-2
京都,,,,晴,良,11,4,6,ドンアルゴス,牡,8,53,川島信二,1:46.2,1/2,14-12,34.2,136.9,13,530,-8
京都,,,,晴,良,12,6,9,ダノンドリーマー,牡,5,54,岩田望来,1:46.3,3/4,11-11,34.5,76.7,12,484,0
京都,,,,晴,良,13,8,14,ソウルトレイン,牡,6,57,横山典弘,1:46.5,1.1/2,2-2,35.6,7.4,4,484,-12
京都,,,,晴,良,14,3,4,エターナルヴィテス,牡,7,52,水口優也,1:46.7,1,13-14,34.7,192.1,14,476,-14
