場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1600,左,晴,良,1,6,6,メイショウホオズキ,牝,5,56,菅原明良,1:39.0,,3-2,36.7,5.3,3,478,-2
東京,ダート,1600,左,晴,良,2,8,9,メテオダヴリル,牝,5,56,大野拓弥,1:39.2,1.1/2,5-5,36.6,3.6,2,506,+2
東京,ダート,1600,左,晴,良,3,5,5,ファミリークレスト,牝,4,56,横山武史,1:39.7,3,2-2,37.5,2.1,1,438,-2
東京,ダート,1600,左,晴,良,4,7,7,ルージュフェリーク,牝,5,56,三浦皇成,1:40.1,2.1/2,9-10,37.0,40.0,7,458,0
東京,ダート,1600,左,晴,良,5,7,8,ビーマイセルフ,牝,5,56,北村宏司,1:40.1,クビ,5-5,37.5,11.7,5,474,+2
東京,ダート,1600,左,晴,良,6,8,10,アンブロジアーナ,牝,4,54,小林脩斗,1:40.1,ハナ,7-7,37.2,9.0,4,400,-13
東京,ダート,1600,左,晴,良,7,1,1,テイエムオードリー,牝,4,56,和田竜二,1:40.4,2,10-7,37.5,80.4,8,462,-10
東京,ダート,1600,左,晴,良,8,2,2,クロンヌドラレーヌ,牝,4,56,戸崎圭太,1:40.8,2,1-1,38.6,14.0,6,434,+8
東京,ダート,1600,左,晴,良,9,3,3,メイプルプリン,牝,4,56,吉田豊,1:40.9,3/4,3-4,38.4,113.4,9,462,+2
東京,ダート,1600,左,晴,良,10,4,4,シエラメンテ,牝,4,56,太宰啓介,1:41.3,2.1/2,7-7,38.4,238.7,10,476,-2
