場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,芝,1400,右,晴,良,1,5,5,ジュノー,牡,4,57,松若風馬,1:20.6,,1-1,34.0,3.2,1,522,-12
阪神,芝,1400,右,晴,良,2,7,10,メイショウドウドウ,牡,7,57,武豊,1:20.7,1/2,8-6,33.4,7.7,5,490,+10
阪神,芝,1400,右,晴,良,3,6,8,タマモダイジョッキ,牡,4,54,角田大河,1:20.8,3/4,4-4,33.9,5.1,2,478,-4
阪神,芝,1400,右,晴,良,4,8,12,テーオーダヴィンチ,牡,4,57,松山弘平,1:20.9,クビ,5-8,33.7,13.3,6,494,-4
阪神,芝,1400,右,晴,良,5,2,2,アルムファーツリー,牝,4,55,岩田望来,1:21.0,1/2,5-4,34.0,6.1,3,476,+10
阪神,芝,1400,右,晴,良,6,1,1,テーオーディエス,牝,4,55,鮫島良太,1:21.3,2,5-6,34.2,17.3,9,444,-4
阪神,芝,1400,右,晴,良,7,4,4,リメンバーメモリー,牡,5,57,鮫島克駿,1:21.4,1/2,10-10,33.6,15.7,8,482,+2
阪神,芝,1400,右,晴,良,8,3,3,ベストクィーン,牝,6,55,藤懸貴志,1:21.6,1.1/4,9-9,34.2,53.0,10,442,+4
阪神,芝,1400,右,晴,良,9,5,6,アサケエース,牡,5,56,小沢大仁,1:21.8,1.1/4,12-11,33.7,14.0,7,444,+2
阪神,芝,1400,右,晴,良,10,6,7,ネバーゴーンアウト,セ,5,57,富田暁,1:21.8,クビ,11-11,33.7,77.0,11,486,-6
阪神,芝,1400,右,晴,良,11,8,11,ウインスピリタス,牡,6,57,和田竜二,1:22.0,1,2-2,35.2,6.6,4,486,+2
阪神,芝,1400,右,晴,良,12,7,9,シベリアンタイガー,セ,11,57,松田大作,1:22.2,1.1/4,2-2,35.5,201.2,12,488,-4
