場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,2100,左,晴,良,1,5,10,テンカハル,牡,5,56,津村明秀,2:09.9,,12-12-12-10,36.1,4.0,2,500,-9
東京,ダート,2100,左,晴,良,2,7,13,ダノンラスター,セ,7,57,佐々木大,2:10.1,1.1/4,10-11-10-10,36.3,3.5,1,466,+2
東京,ダート,2100,左,晴,良,3,8,15,ロードヴァレンチ,セ,4,55,木幡巧也,2:10.3,1.1/4,2-2-2-1,37.9,38.4,10,476,0
東京,ダート,2100,左,晴,良,4,3,5,ディクテオン,セ,5,57,菅原明良,2:10.4,3/4,16-16-13-12,36.0,9.0,4,504,+6
東京,ダート,2100,左,晴,良,5,4,8,ゴールドハイアー,牡,5,55,横山和生,2:10.4,ハナ,13-13-13-12,36.0,18.5,8,496,+4
東京,ダート,2100,左,晴,良,6,1,2,キタノヴィジョン,牡,6,57,江田照男,2:10.5,クビ,10-9-7-6,37.3,26.1,9,484,-10
東京,ダート,2100,左,晴,良,7,3,6,トウセツ,牡,4,55,藤岡康太,2:10.7,1.1/2,5-6-6-4,37.6,13.5,7,480,-6
東京,ダート,2100,左,晴,良,8,4,7,サクラアリュール,牡,8,56,石川裕紀,2:11.4,4,14-14-16-15,36.7,10.8,6,482,+2
東京,ダート,2100,左,晴,良,9,5,9,ジュディッタ,牝,5,53,松岡正海,2:11.6,1,5-4-4-4,38.6,90.8,14,512,-2
東京,ダート,2100,左,晴,良,10,6,11,エクロジャイト,牡,3,55,北村友一,2:11.8,1.1/2,8-7-7-8,38.2,9.1,5,502,-6
東京,ダート,2100,左,晴,良,11,8,16,ヴィジョンオブラヴ,牡,8,54,野中悠太,2:11.9,1/2,15-14-13-12,37.5,198.9,16,504,-8
東京,ダート,2100,左,晴,良,12,6,12,ペルセウスシチー,牡,6,55,内田博幸,2:12.1,1.1/4,3-3-3-3,39.3,101.3,15,484,+6
東京,ダート,2100,左,晴,良,13,2,3,ヘラルドバローズ,牡,4,56,戸崎圭太,2:13.1,6,7-7-9-8,39.4,6.8,3,494,+2
東京,ダート,2100,左,晴,良,14,2,4,ヒロイックテイル,セ,6,57,松田大作,2:13.3,1.1/4,3-4-4-6,40.1,66.1,12,486,0
東京,ダート,2100,左,晴,良,15,7,14,ラブリークイーン,牝,5,52,吉田豊,2:13.8,3,1-1-1-2,41.4,55.2,11,482,+2
東京,ダート,2100,左,晴,良,16,1,1,サトノルークス,牡,7,54,永野猛蔵,2:19.9,大,9-10-11-15,45.3,69.7,13,480,-16
