場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,,,,晴,良,1,6,12,カーラデマドレ,牝,2,55,ルメール,1:35.1,,9-8-6,35.8,1.6,1,466,+2
中山,,,,晴,良,2,2,4,チェンジオブハート,牡,2,56,戸崎圭太,1:35.2,1/2,4-2-3,36.5,7.6,3,480,-2
中山,,,,晴,良,3,1,1,ラヴァフォール,牝,2,55,横山武史,1:35.6,2.1/2,1-1-1,37.2,6.7,2,408,+2
中山,,,,晴,良,4,6,11,カウンターセブン,牡,2,56,坂井瑠星,1:35.8,1.1/2,2-2-2,37.2,11.4,5,484,+2
中山,,,,晴,良,5,3,5,ブラヴォケラトプス,牡,2,56,佐々木大,1:35.9,クビ,6-6-4,36.9,13.9,6,522,+8
中山,,,,晴,良,6,7,13,アッサジャン,牝,2,55,武豊,1:36.1,1.1/4,4-4-4,37.3,9.4,4,458,0
中山,,,,晴,良,7,1,2,アズーラ,牝,2,52,石田拓郎,1:36.3,1.1/2,7-8-9,36.9,508.8,15,418,0
中山,,,,晴,良,8,2,3,ピンクブルー,牝,2,55,菊沢一樹,1:36.3,ハナ,9-8-10,37.0,309.8,13,422,-4
中山,,,,晴,良,9,4,7,アオイウィンダム,牝,2,55,石橋脩,1:36.4,クビ,2-5-6,37.5,518.2,16,480,-4
中山,,,,晴,良,10,8,16,ウェーヴレット,牝,2,55,横山和生,1:36.4,クビ,11-11-10,36.8,123.7,9,428,+8
中山,,,,晴,良,11,5,10,トーセンアシュリー,牝,2,55,丸田恭介,1:36.4,アタマ,11-11-12,36.7,23.7,7,502,-4
中山,,,,晴,良,12,3,6,リケアルフナ,牝,2,52,石神深道,1:36.6,3/4,11-11-12,36.9,289.7,12,464,+2
中山,,,,晴,良,13,8,15,エポカスピーガ,牝,2,55,津村明秀,1:36.6,ハナ,7-6-6,37.5,50.8,8,484,+2
中山,,,,晴,良,14,5,9,アミラジオネ,牝,2,55,江田照男,1:36.7,1/2,16-16-15,36.2,165.2,10,470,+8
中山,,,,晴,良,15,7,14,スマイルバニラ,牝,2,54,原優介,1:36.7,クビ,11-14-14,36.5,382.4,14,408,+10
中山,,,,晴,良,16,4,8,ケイアイカラキア,セ,2,53,長浜鴻緒,1:37.3,3.1/2,15-14-16,37.1,262.6,11,474,-4
