場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,ダート,1200,右,晴,良,1,3,5,シークレットヴァウ,牡,3,57,津村明秀,1:12.0,,2-2,37.2,6.8,4,454,-8
中山,ダート,1200,右,晴,良,2,4,8,ノブノリッキー,牡,3,57,田辺裕信,1:12.6,3.1/2,1-1,38.0,5.0,3,518,+6
中山,ダート,1200,右,晴,良,3,1,2,クインズデネブ,牝,3,55,菅原明良,1:13.2,3.1/2,10-9,37.0,3.5,2,408,-6
中山,ダート,1200,右,晴,良,4,3,6,ゴールドスター,牡,3,57,ルメール,1:13.3,3/4,4-3,38.3,2.5,1,458,-6
中山,ダート,1200,右,晴,良,5,8,16,ネイルンノ,牡,3,57,杉原誠人,1:13.4,3/4,2-3,38.5,119.3,9,450,+10
中山,ダート,1200,右,晴,良,6,1,1,エクセプション,牡,3,57,武士沢友,1:13.7,1.3/4,8-8,37.9,551.7,16,412,-6
中山,ダート,1200,右,晴,良,7,2,3,プレイフルネス,牝,3,55,横山武史,1:13.7,クビ,4-3,38.7,12.3,6,422,-6
中山,ダート,1200,右,晴,良,8,8,15,チーチャン,牝,3,55,鮫島良太,1:13.9,1.1/4,10-11,37.7,400.0,13,478,0
中山,ダート,1200,右,晴,良,9,6,11,グレートスピリット,牡,3,54,小林勝太,1:14.2,1.1/2,14-14,37.6,43.2,7,504,-4
中山,ダート,1200,右,晴,良,10,7,13,アフリカンビート,牡,3,57,木幡巧也,1:14.2,ハナ,12-12,37.8,10.6,5,460,+6
中山,ダート,1200,右,晴,良,11,5,9,ピュアキショウ,牡,3,57,内田博幸,1:14.4,3/4,7-7,38.7,73.3,8,430,+10
中山,ダート,1200,右,晴,良,12,7,14,エメラルドフィジー,牝,3,55,丸田恭介,1:14.4,ハナ,8-9,38.5,268.4,10,444,0
中山,ダート,1200,右,晴,良,13,6,12,キープザナゲット,牝,3,55,柴田善臣,1:14.5,1/2,6-6,39.2,505.1,15,396,+4
中山,ダート,1200,右,晴,良,14,4,7,キーナイス,牝,3,54,横山琉人,1:14.7,1.1/4,15-15,37.8,471.9,14,390,0
中山,ダート,1200,右,晴,良,15,5,10,ラヴリーディスク,牝,3,55,石川裕紀,1:15.3,3.1/2,12-12,38.9,315.0,12,476,-14
中山,ダート,1200,右,晴,良,16,2,4,サンマルク,牝,3,55,武藤雅,1:19.1,大,16-16,40.4,308.0,11,438,0
