場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
京都1,ダート,1200,右,晴,良,1,3,5,グッドウッドガイ,牡,5,58,中井裕二,1:11.8,,8-8,35.4,14.3,6,512,-6
京都1,ダート,1200,右,晴,良,2,7,13,ツークフォーゲル,牡,4,58,団野大成,1:12.0,1,12-9,35.2,3.4,1,546,-6
京都1,ダート,1200,右,晴,良,3,7,12,ジョヴィアン,牡,4,58,和田竜二,1:12.1,1/2,1-1,36.5,3.9,2,506,-2
京都1,ダート,1200,右,晴,良,4,1,1,プレイテシア,牝,5,55,角田大和,1:12.1,クビ,10-9,35.5,85.2,14,434,+10
京都1,ダート,1200,右,晴,良,5,2,3,ルクスメテオール,牡,4,57,角田大河,1:12.2,クビ,4-5,36.2,5.3,3,484,0
京都1,ダート,1200,右,晴,良,6,6,11,ワーズワース,牡,6,55,吉村誠之,1:12.3,1/2,13-13,35.4,34.1,9,508,0
京都1,ダート,1200,右,晴,良,7,2,2,カゲマル,牡,4,57,田口貫太,1:12.3,クビ,4-3,36.5,8.8,5,512,+4
京都1,ダート,1200,右,晴,良,8,8,14,サンガネーブ,牡,4,58,北村友一,1:12.4,クビ,6-6,36.2,6.6,4,496,-4
京都1,ダート,1200,右,晴,良,9,4,7,サウンドサンビーム,牡,7,58,菱田裕二,1:12.5,1,13-13,35.5,68.5,12,486,+2
京都1,ダート,1200,右,晴,良,10,4,6,トウカイファクター,セ,5,58,佐々木大,1:12.9,2.1/2,2-2,37.4,33.6,8,464,0
京都1,ダート,1200,右,晴,良,11,3,4,アーサーテソーロ,牡,5,58,幸英明,1:12.9,クビ,6-6,36.8,79.7,13,522,-2
京都1,ダート,1200,右,晴,良,12,5,8,フェリ,牝,4,55,小沢大仁,1:13.2,1.3/4,10-12,36.5,24.7,7,468,+4
京都1,ダート,1200,右,晴,良,13,6,10,タイキエクセロン,牡,5,58,荻野極,1:13.3,クビ,8-9,36.8,39.6,10,502,0
京都1,ダート,1200,右,晴,良,14,8,15,フォルティーナ,牝,4,53,川端海翼,1:13.3,ハナ,2-3,37.6,165.4,15,440,+10
京都1,ダート,1200,右,晴,良,中,5,9,カリュウ,牝,5,54,永島まな,,,,,48.0,11,428,+12
