場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,,,,雨,不良,1,2,4,セイウンシリウス,牡,3,53,永島まな,1:52.7,,3-2,37.7,3.4,2,440,-4
新潟,,,,雨,不良,2,7,13,モズロックンロール,牡,3,55,角田大和,1:52.8,3/4,8-8,37.1,3.0,1,516,-14
新潟,,,,雨,不良,3,8,15,クレメンティ,牝,3,54,伊藤工真,1:54.3,9,15-14,38.0,13.4,6,448,0
新潟,,,,雨,不良,4,4,7,アッシュフォード,牡,3,53,今村聖奈,1:54.4,3/4,12-12,38.1,16.3,7,464,-10
新潟,,,,雨,不良,5,3,5,ナムラエルカス,牡,3,56,和田竜二,1:54.7,2,8-6,39.2,26.4,8,444,+10
新潟,,,,雨,不良,6,4,8,ワイワイキュート,牝,3,54,菊沢一樹,1:55.0,2,4-4,39.7,313.5,15,440,+4
新潟,,,,雨,不良,7,5,9,カズボニファシオ,牡,3,56,北村友一,1:55.7,4,4-4,40.4,6.6,3,512,+6
新潟,,,,雨,不良,8,6,11,ファイアーバード,牝,3,53,秋山稔樹,1:55.9,3/4,14-14,39.3,125.5,11,452,-22
新潟,,,,雨,不良,9,8,16,イレンカ,牝,3,54,丹内祐次,1:55.9,クビ,10-9,39.9,196.8,13,428,0
新潟,,,,雨,不良,10,3,6,シャンディエン,牡,3,53,佐藤翔馬,1:56.0,クビ,6-6,40.5,180.0,12,496,0
新潟,,,,雨,不良,11,1,2,サクラアザレア,牝,3,54,斎藤新,1:56.6,3.1/2,2-1,41.6,110.9,10,472,+2
新潟,,,,雨,不良,12,1,1,ロードアスタリスク,牡,3,56,菅原明良,1:57.1,3,13-12,41.1,29.5,9,468,-2
新潟,,,,雨,不良,13,7,14,フロル,牝,3,52,原優介,1:57.2,3/4,10-9,41.2,309.8,14,400,0
新潟,,,,雨,不良,14,2,3,ベルストック,牡,3,56,岩部純二,1:57.7,3,16-16,39.7,335.3,16,448,0
新潟,,,,雨,不良,15,5,10,ドゥフレーシュ,牡,3,56,菱田裕二,1:58.0,2,6-9,41.7,11.7,5,474,0
新潟,,,,雨,不良,16,6,12,オーグメントコード,牝,3,54,勝浦正樹,2:01.2,大,1-3,46.0,6.8,4,456,0
