場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1600,左,晴,良,1,7,10,ゲンパチエトワール,牝,3,55,戸崎圭太,1:38.8,,3-2,38.0,4.6,3,460,-4
東京,ダート,1600,左,晴,良,2,7,11,メイショウコオロギ,牝,3,55,武豊,1:39.1,2,4-4,38.2,3.4,2,432,+4
東京,ダート,1600,左,晴,良,3,6,9,ミスサラワク,牝,3,52,長浜鴻緒,1:39.2,1/2,4-7,38.0,23.4,6,496,-4
東京,ダート,1600,左,晴,良,4,4,5,アルプスオジョー,牝,3,55,田辺裕信,1:39.4,1,2-2,38.7,2.2,1,504,0
東京,ダート,1600,左,晴,良,5,4,4,キガタレイ,牝,3,55,横山和生,1:39.7,2,1-1,39.0,8.9,4,472,+4
東京,ダート,1600,左,晴,良,6,2,2,ビアンヴェニュー,牝,3,54,永野猛蔵,1:39.8,1/2,4-4,38.8,24.2,7,482,+10
東京,ダート,1600,左,晴,良,7,8,13,メイシャローナ,牝,3,54,原優介,1:39.8,クビ,8-8,38.3,15.3,5,468,+2
東京,ダート,1600,左,晴,良,8,5,6,ピークブルーム,牝,3,55,吉田豊,1:39.9,1/2,8-8,38.4,39.3,8,452,+8
東京,ダート,1600,左,晴,良,9,3,3,プリンセスアメリカ,牝,3,55,原田和真,1:41.0,7,4-4,40.0,413.6,13,466,+6
東京,ダート,1600,左,晴,良,10,1,1,ファインデイ,牝,3,55,内田博幸,1:41.1,1/2,13-10,39.4,247.3,11,446,0
東京,ダート,1600,左,晴,良,11,6,8,メルメルメー,牝,3,55,江田照男,1:41.5,2.1/2,12-11,39.6,272.4,12,460,+2
東京,ダート,1600,左,晴,良,12,5,7,キャラメルミルク,牝,3,55,菅原隆一,1:43.2,10,10-11,41.2,198.5,10,398,+4
東京,ダート,1600,左,晴,良,13,8,12,ヤサカサラ,牝,3,55,柴田大知,1:44.1,5,10-13,41.9,170.9,9,428,-16
