場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,芝,1400,左,晴,良,1,2,2,ビューティフルデイ,牝,5,53,三浦皇成,1:20.6,,7-7,32.7,5.8,2,452,-4
東京,芝,1400,左,晴,良,2,7,13,メイショウチタン,牡,6,55,吉田豊,1:20.6,ハナ,1-1,33.8,37.4,13,470,-6
東京,芝,1400,左,晴,良,3,8,14,テンハッピーローズ,牝,5,54,津村明秀,1:20.7,クビ,7-8,32.7,6.2,3,454,-4
東京,芝,1400,左,晴,良,4,5,9,サーマルウインド,牝,4,54,北村宏司,1:20.8,3/4,2-2,33.6,4.4,1,518,-8
東京,芝,1400,左,晴,良,5,8,15,カルリーノ,牡,7,53,石川裕紀,1:21.0,1.1/2,11-12,32.5,73.4,15,510,-6
東京,芝,1400,左,晴,良,6,7,12,グラスミヤラビ,牝,4,53,柴田善臣,1:21.1,アタマ,10-10,32.9,22.5,9,498,+4
東京,芝,1400,左,晴,良,7,6,11,ストーンリッジ,牡,6,55,戸崎圭太,1:21.1,ハナ,6-6,33.3,22.2,8,470,-8
東京,芝,1400,左,晴,良,8,1,1,コムストックロード,牝,4,53,柴田大知,1:21.2,3/4,3-3,33.9,54.4,14,442,-2
東京,芝,1400,左,晴,良,9,4,7,レイモンドバローズ,牡,5,56,石橋脩,1:21.4,1.1/2,7-8,33.4,6.8,4,496,+6
東京,芝,1400,左,晴,良,10,5,8,モントライゼ,牡,5,56,松岡正海,1:21.5,クビ,11-10,33.3,32.2,11,508,-8
東京,芝,1400,左,晴,良,11,3,5,オールパルフェ,牡,3,54,大野拓弥,1:21.5,クビ,3-4,33.9,7.1,5,484,0
東京,芝,1400,左,晴,良,12,4,6,ホウオウノーサイド,牡,4,55,斎藤新,1:21.8,2,13-12,33.2,10.2,6,484,+2
東京,芝,1400,左,晴,良,13,6,10,サトノラムセス,牡,5,55,荻野極,1:21.9,1/2,3-4,34.4,23.5,10,488,+6
東京,芝,1400,左,晴,良,14,2,3,ペイシャフェスタ,牝,5,53,丸田恭介,1:21.9,クビ,15-15,33.1,33.8,12,488,-2
東京,芝,1400,左,晴,良,15,3,4,カイザーミノル,牡,7,57,横山典弘,1:22.4,3,14-12,33.8,16.6,7,462,+4
