場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,ダート,1200,右,曇,良,1,5,10,コパノハンプトン,牡,3,55,藤岡康太,1:12.0,,8-8,36.8,9.0,5,490,-6
阪神,ダート,1200,右,曇,良,2,7,14,ティントリップ,牝,4,56,幸英明,1:12.0,クビ,4-4,37.1,20.1,6,468,-10
阪神,ダート,1200,右,曇,良,3,1,2,スマートアイ,牝,3,53,武豊,1:12.1,1/2,1-1,37.5,8.0,4,502,-2
阪神,ダート,1200,右,曇,良,4,1,1,スクーバー,牡,3,55,川田将雅,1:12.2,1/2,5-4,37.3,5.0,3,480,-2
阪神,ダート,1200,右,曇,良,5,2,3,ゼットレヨン,牡,4,58,鮫島克駿,1:12.3,クビ,10-10,37.0,35.7,8,482,+2
阪神,ダート,1200,右,曇,良,6,3,5,パラシュラーマ,牡,3,55,岩田望来,1:12.3,ハナ,10-11,36.9,3.6,2,466,-4
阪神,ダート,1200,右,曇,良,7,3,6,コウバコ,牝,5,56,藤懸貴志,1:12.4,1/2,2-2,37.8,216.7,16,486,+6
阪神,ダート,1200,右,曇,良,8,5,9,ミルトハンター,牡,3,55,松山弘平,1:12.4,ハナ,5-4,37.4,2.9,1,476,-2
阪神,ダート,1200,右,曇,良,9,6,12,サウンドサンビーム,牡,6,58,坂井瑠星,1:12.5,3/4,13-11,36.9,35.7,7,482,-2
阪神,ダート,1200,右,曇,良,10,4,8,マイネルプロンプト,セ,11,58,西村淳也,1:12.5,クビ,15-15,36.5,211.9,15,488,+6
阪神,ダート,1200,右,曇,良,11,4,7,デルマカンノン,牝,5,56,菅原明良,1:12.6,クビ,14-14,36.8,61.6,11,452,+2
阪神,ダート,1200,右,曇,良,12,8,15,オースミメッシーナ,牝,4,56,今村聖奈,1:12.6,クビ,2-2,37.9,94.3,13,448,-2
阪神,ダート,1200,右,曇,良,13,7,13,ペプチドサンライズ,牡,5,58,酒井学,1:12.7,クビ,5-4,37.7,112.4,14,444,-4
阪神,ダート,1200,右,曇,良,14,8,16,プレイテシア,牝,4,56,川須栄彦,1:12.9,1,8-8,37.6,92.2,12,422,+6
阪神,ダート,1200,右,曇,良,15,6,11,ナムラボス,牡,6,58,森裕太朗,1:13.2,2,10-11,37.6,44.8,9,488,+4
阪神,ダート,1200,右,曇,良,16,2,4,スカイナイル,牝,5,56,菱田裕二,1:13.3,クビ,16-16,36.9,51.3,10,496,0
