場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,芝,1200,右,雨,稍重,1,5,10,ニホンピロポート,牝,3,54,吉田隼人,1:10.5,,2-3,35.6,10.1,6,434,-2
小倉,芝,1200,右,雨,稍重,2,4,8,イラーレ,牝,3,53,亀田温心,1:10.5,アタマ,9-10,35.4,4.3,1,440,0
小倉,芝,1200,右,雨,稍重,3,7,13,オウケンミッキー,牝,3,54,小崎綾也,1:10.6,1/2,2-2,35.7,53.6,12,450,-4
小倉,芝,1200,右,雨,稍重,4,7,14,ソングフォーユー,牝,3,54,西村淳也,1:10.6,アタマ,1-1,36.0,6.4,4,440,-2
小倉,芝,1200,右,雨,稍重,5,1,2,ディージェーサン,牝,3,54,丹内祐次,1:10.7,3/4,6-5,35.7,5.9,2,416,-6
小倉,芝,1200,右,雨,稍重,6,8,16,グラストンベリー,牝,3,54,斎藤新,1:10.8,クビ,6-8,35.8,13.6,7,424,-6
小倉,芝,1200,右,雨,稍重,7,6,12,ウインクルシャープ,牝,3,51,角田大和,1:11.0,1.1/4,13-12,35.8,6.0,3,462,+4
小倉,芝,1200,右,雨,稍重,8,7,15,ルナエルモッサ,牝,3,54,岩田康誠,1:11.0,ハナ,2-5,36.1,14.7,8,420,-10
小倉,芝,1200,右,雨,稍重,9,2,4,ウムラウト,牝,3,54,川又賢治,1:11.0,アタマ,2-5,36.1,43.8,11,380,0
小倉,芝,1200,右,雨,稍重,10,6,11,アンジーニョ,牝,3,54,鮫島克駿,1:11.0,ハナ,9-8,35.9,19.5,9,416,-6
小倉,芝,1200,右,雨,稍重,11,1,1,ミキネス,牝,3,54,浜中俊,1:11.0,クビ,6-3,36.0,8.5,5,458,+2
小倉,芝,1200,右,雨,稍重,12,4,7,グッドフィーリング,牝,3,51,松本大輝,1:11.0,アタマ,14-12,35.6,240.7,17,468,-2
小倉,芝,1200,右,雨,稍重,13,3,6,プリムスフィーリア,牝,3,53,泉谷楓真,1:11.3,1.1/2,16-16,35.7,300.9,18,446,+18
小倉,芝,1200,右,雨,稍重,14,8,18,グアナバラ,牝,3,54,富田暁,1:11.3,クビ,14-14,35.9,65.0,13,462,-12
小倉,芝,1200,右,雨,稍重,15,2,3,カラウヌ,牝,3,51,原優介,1:11.4,1/2,9-10,36.3,28.0,10,440,+4
小倉,芝,1200,右,雨,稍重,16,8,17,スナークステージ,牝,3,54,田中健,1:11.8,2.1/2,9-14,36.7,186.1,16,412,-2
小倉,芝,1200,右,雨,稍重,17,5,9,トゥワイス,牝,3,52,藤田菜七,1:11.9,1/2,16-17,36.3,129.9,15,386,-8
小倉,芝,1200,右,雨,稍重,18,3,5,ゼットシャルマン,牝,3,54,古川吉洋,1:12.7,5,18-17,37.0,89.7,14,456,0
