場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
新潟,ダート,1200,左,雨,不良,1,7,9,ブラーヴ,牡,3,54,川端海翼,1:10.2,,2-2,35.9,34.0,8,486,-6
新潟,ダート,1200,左,雨,不良,2,4,4,カフェベラノッテ,牡,4,57,佐々木大,1:10.2,クビ,3-2,35.8,25.3,6,468,0
新潟,ダート,1200,左,雨,不良,3,6,8,ハルクバローズ,牡,3,57,富田暁,1:10.3,クビ,1-1,36.3,3.5,2,516,+8
新潟,ダート,1200,左,雨,不良,4,8,11,ストリンジェンド,牡,3,56,角田大和,1:10.7,2.1/2,3-4,36.2,1.9,1,484,+16
新潟,ダート,1200,左,雨,不良,5,7,10,ディージェーサン,牝,4,55,原優介,1:10.7,クビ,9-9,35.3,5.3,3,436,-7
新潟,ダート,1200,左,雨,不良,6,2,2,シックザイン,牡,4,58,武藤雅,1:10.8,1/2,5-5,36.0,33.9,7,470,+6
新潟,ダート,1200,左,雨,不良,7,5,6,レイデルマール,セ,5,57,横山琉人,1:11.3,3,5-5,36.5,12.6,4,494,0
新潟,ダート,1200,左,雨,不良,8,8,12,チョコレートミルク,牡,4,55,水沼元輝,1:11.5,1.1/4,7-7,36.5,129.4,10,468,-8
新潟,ダート,1200,左,雨,不良,9,6,7,オルガンザ,牡,6,55,小林勝太,1:11.9,2,10-10,36.1,165.7,11,538,0
新潟,ダート,1200,左,雨,不良,10,3,3,レイカットスルー,牡,3,54,今村聖奈,1:11.9,クビ,7-7,36.9,17.9,5,448,+2
新潟,ダート,1200,左,雨,不良,11,5,5,ベルウッドウズメ,牡,4,57,秋山稔樹,1:12.7,5,10-11,36.9,82.6,9,506,-4
新潟,ダート,1200,左,雨,不良,12,1,1,セントレア,牝,4,53,土田真翔,1:14.1,9,10-12,38.2,335.4,12,468,0
