場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,芝,2000,右,晴,良,1,4,8,ブルームスベリー,牝,5,55,戸崎圭太,2:00.0,,6-6-4-3,35.7,9.4,5,464,0
中山,芝,2000,右,晴,良,2,8,16,ヒットザシーン,牝,4,55,柴田大知,2:00.2,1.1/4,9-9-7-6,35.6,26.3,8,478,-2
中山,芝,2000,右,晴,良,3,3,5,ルージュメサージュ,牝,4,55,横山和生,2:00.3,1/2,5-4-6-6,35.9,6.4,4,470,0
中山,芝,2000,右,晴,良,4,4,7,エトワールマタン,牝,4,55,石橋脩,2:00.3,クビ,6-6-10-8,35.6,50.9,11,460,+16
中山,芝,2000,右,晴,良,5,5,9,エクランドール,牝,4,55,マーカン,2:00.4,クビ,15-14-13-13,35.3,6.3,3,438,-2
中山,芝,2000,右,晴,良,6,3,6,ヒューマンコメディ,牝,5,55,三浦皇成,2:00.4,ハナ,6-6-7-8,35.8,23.3,7,498,+16
中山,芝,2000,右,晴,良,7,6,11,ヤマニンプレシオサ,牝,5,55,木幡巧也,2:00.5,3/4,11-11-11-10,35.6,172.2,16,480,+2
中山,芝,2000,右,晴,良,8,1,2,セナリスト,牝,4,55,ドイル,2:00.6,3/4,3-2-2-1,36.7,19.5,6,458,+6
中山,芝,2000,右,晴,良,9,7,13,テーオーアリエス,牝,3,54,田辺裕信,2:00.6,アタマ,17-17-16-17,35.0,71.5,14,480,-10
中山,芝,2000,右,晴,良,10,5,10,グレースオブナイル,牝,5,55,石川裕紀,2:00.7,1/2,9-9-11-10,35.8,364.3,18,446,0
中山,芝,2000,右,晴,良,11,7,15,クールウォーター,牝,6,55,大野拓弥,2:00.8,クビ,16-16-16-15,35.2,53.0,12,404,-4
中山,芝,2000,右,晴,良,12,2,4,ジャルジェ,牝,5,54,永野猛蔵,2:00.8,1/2,13-13-13-15,35.7,42.7,9,490,-4
中山,芝,2000,右,晴,良,13,2,3,グランスラムアスク,牝,3,50,古川奈穂,2:00.9,クビ,1-1-1-2,37.1,3.4,1,456,-2
中山,芝,2000,右,晴,良,14,7,14,エンジェルサークル,牝,5,55,菅原明良,2:01.0,3/4,18-18-18-18,34.9,56.3,13,452,+2
中山,芝,2000,右,晴,良,15,6,12,バルバレスコ,牝,5,55,丸山元気,2:01.1,1/2,3-4-3-3,37.0,142.1,15,498,-4
中山,芝,2000,右,晴,良,16,8,17,アイアゲート,牝,4,55,津村明秀,2:01.1,1/2,14-14-13-13,36.0,43.3,10,508,0
中山,芝,2000,右,晴,良,17,8,18,アレグロモデラート,牝,3,54,横山武史,2:01.4,1.3/4,11-11-7-10,36.8,3.6,2,490,+6
中山,芝,2000,右,晴,良,18,1,1,ウインアルカンナ,牝,5,55,丹内祐次,2:01.6,1,2-2-4-5,37.3,201.3,17,472,+6
