場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,,,,曇,良,1,4,4,メモリーレゾン,牝,3,54,古川吉洋,1:34.9,,5-4,34.4,11.7,5,440,-8
阪神,,,,曇,良,2,6,8,サイード,牡,3,56,幸英明,1:35.0,3/4,13-11,34.0,76.6,9,488,0
阪神,,,,曇,良,3,8,12,アグリ,牡,3,56,川田将雅,1:35.0,クビ,5-4,34.6,3.1,2,486,-2
阪神,,,,曇,良,4,7,10,タイセイブリリオ,牡,3,56,鮫島克駿,1:35.1,クビ,3-1,35.1,15.9,7,468,+2
阪神,,,,曇,良,5,7,11,ブッシュガーデン,牝,3,54,富田暁,1:35.1,アタマ,2-2,34.8,10.4,3,456,-6
阪神,,,,曇,良,6,5,6,ヒルノショパン,牡,3,56,横山典弘,1:35.1,ハナ,1-2,34.9,11.7,4,456,-2
阪神,,,,曇,良,7,6,9,グッドフェイス,牡,3,56,岩田望来,1:35.3,1,10-10,34.4,14.1,6,466,0
阪神,,,,曇,良,8,4,5,アールチャレンジ,牡,3,56,川須栄彦,1:35.3,クビ,12-11,34.2,176.0,12,482,+6
阪神,,,,曇,良,9,1,1,カレンマックナイト,牡,3,56,藤懸貴志,1:35.4,クビ,10-11,34.4,214.1,13,426,-6
阪神,,,,曇,良,10,5,7,レッドベルアーム,牡,3,56,福永祐一,1:35.5,1/2,8-7,34.9,2.0,1,508,-14
阪神,,,,曇,良,11,3,3,ナバロン,牡,3,56,菱田裕二,1:35.7,1.1/2,3-4,35.3,162.1,11,474,0
阪神,,,,曇,良,12,8,13,マンクスホップ,牝,3,54,藤岡康太,1:35.8,3/4,8-7,35.2,104.0,10,426,+8
阪神,,,,曇,良,13,2,2,タナザウィング,牝,3,54,武豊,1:37.0,7,7-9,36.3,57.4,8,448,-4
