場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1300,左,小雨,不良,1,6,12,ウォルラス,牡,3,57,宮崎北斗,1:17.9,,10-10,35.5,21.8,7,500,-2
東京,ダート,1300,左,小雨,不良,2,5,10,ビートエモーション,セ,4,58,菅原明良,1:17.9,クビ,1-1,36.4,27.6,10,510,+13
東京,ダート,1300,左,小雨,不良,3,1,1,スコラーリ,牡,4,58,団野大成,1:18.0,1/2,7-7,35.9,24.0,9,480,-6
東京,ダート,1300,左,小雨,不良,4,7,13,ケンキョ,牡,3,57,丸田恭介,1:18.0,アタマ,16-15,35.4,6.7,4,464,+8
東京,ダート,1300,左,小雨,不良,5,4,8,キーチズカンパニー,牡,4,57,原優介,1:18.5,3,3-3,36.7,59.1,12,488,+4
東京,ダート,1300,左,小雨,不良,6,1,2,ダンスインザリング,牡,3,57,岩田康誠,1:18.7,1.1/4,13-10,36.3,88.5,14,452,+2
東京,ダート,1300,左,小雨,不良,7,2,3,シュヴァルツリーベ,牝,3,55,戸崎圭太,1:18.7,クビ,5-5,36.7,6.1,3,436,+4
東京,ダート,1300,左,小雨,不良,8,2,4,メモリーグラス,牡,3,57,菅原隆一,1:18.7,アタマ,3-3,36.9,4.7,2,458,+4
東京,ダート,1300,左,小雨,不良,9,3,6,ワンオアエイト,牝,3,55,的場勇人,1:18.7,ハナ,10-10,36.3,228.7,16,454,+6
東京,ダート,1300,左,小雨,不良,10,5,9,ジャーニーメモリー,牡,3,57,柴田大知,1:19.0,1.3/4,5-5,37.0,63.0,13,452,-2
東京,ダート,1300,左,小雨,不良,11,7,14,メレカリキマカ,牡,5,58,浜中俊,1:19.1,3/4,15-15,36.4,15.6,6,504,0
東京,ダート,1300,左,小雨,不良,12,8,16,キュートハイカー,牝,4,56,津村明秀,1:19.2,クビ,10-13,36.7,14.3,5,424,+8
東京,ダート,1300,左,小雨,不良,13,4,7,ネバレチュゴー,牡,3,57,内田博幸,1:19.3,1/2,7-8,37.1,2.8,1,520,-2
東京,ダート,1300,左,小雨,不良,14,6,11,ハローメリールー,牝,4,56,松岡正海,1:19.3,ハナ,2-2,37.7,21.9,8,460,-4
東京,ダート,1300,左,小雨,不良,15,8,15,ベルウッドウズメ,牡,4,58,柴田善臣,1:19.8,3,7-8,37.6,193.1,15,510,+10
東京,ダート,1300,左,小雨,不良,16,3,5,ゴールドルパン,セ,4,58,吉田豊,1:20.1,2,13-13,37.6,48.1,11,468,-8
