場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
阪神,,,,晴,良,1,8,9,ナムラエイハブ,牡,2,55,和田竜二,1:34.7,,5-3,33.6,3.5,2,502,+16
阪神,,,,晴,良,2,8,10,エヴァンスウィート,牝,2,55,坂井瑠星,1:35.3,3.1/2,8-6,33.9,2.0,1,432,+4
阪神,,,,晴,良,3,5,5,シャドフ,牝,2,55,川田将雅,1:35.5,1.1/4,3-3,34.5,4.6,3,442,+14
阪神,,,,晴,良,4,1,1,コーラルハート,牝,2,55,川須栄彦,1:35.5,クビ,3-3,34.5,47.1,7,490,-4
阪神,,,,晴,良,5,2,2,ダノンアルム,牝,2,52,永島まな,1:35.6,クビ,5-6,34.3,9.4,4,450,-2
阪神,,,,晴,良,6,7,7,アンクルクロス,牡,2,55,北村友一,1:36.0,2.1/2,1-2,35.2,52.8,8,448,-6
阪神,,,,晴,良,7,4,4,シュガーフリー,牡,2,55,松山弘平,1:36.3,2,9-8,34.6,38.2,6,444,0
阪神,,,,晴,良,8,3,3,テクノドラゴン,牡,2,51,河原田菜,1:36.4,クビ,7-8,34.8,157.1,9,444,+8
阪神,,,,晴,良,9,6,6,ギフトフォーユー,牝,2,55,横山武史,1:36.4,アタマ,2-1,35.6,38.1,5,456,0
阪神,,,,晴,良,取,7,8,アンナバローズ,牝,2,55,岩田望来,,,,,---,,,
