場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,ダート,1800,右,曇,良,1,8,15,レイズトワイライト,牡,3,57,横山武史,1:55.3,,3-3-2-2,37.8,4.5,2,494,-4
中山,ダート,1800,右,曇,良,2,8,16,ホレーショ,牡,3,57,杉原誠人,1:55.7,2.1/2,4-4-4-2,38.0,1.6,1,506,0
中山,ダート,1800,右,曇,良,3,6,11,ダノンザボルケーノ,牡,3,57,横山典弘,1:56.3,4,7-7-5-5,38.4,8.5,3,472,-8
中山,ダート,1800,右,曇,良,4,7,14,シャドウルパン,牡,3,57,Ｍ．デム,1:56.8,3,2-2-1-1,39.3,13.6,4,496,-4
中山,ダート,1800,右,曇,良,5,4,7,ベルイストワール,牝,3,55,北村宏司,1:57.0,1.1/4,11-9-10-9,38.5,140.7,12,534,0
中山,ダート,1800,右,曇,良,6,2,3,エルキーオ,牡,3,57,大野拓弥,1:57.1,1/2,12-11-7-7,38.8,80.9,10,492,+6
中山,ダート,1800,右,曇,良,7,1,1,クラッチプレイヤー,牡,3,57,横山和生,1:57.1,ハナ,15-15-13-12,38.1,15.4,5,514,-2
中山,ダート,1800,右,曇,良,8,5,9,ゼフィールエレ,牡,3,57,石橋脩,1:57.2,アタマ,6-4-5-5,39.2,21.6,6,500,+10
中山,ダート,1800,右,曇,良,9,5,10,ビッグロゴスルーフ,牡,3,57,柴田大知,1:57.7,3,9-9-7-7,39.4,520.3,16,488,+2
中山,ダート,1800,右,曇,良,10,2,4,ジェイエルガルフ,牡,3,57,田辺裕信,1:57.9,1,14-14-12-9,39.2,51.7,9,518,-8
中山,ダート,1800,右,曇,良,11,6,12,マンダレー,牡,3,57,木幡巧也,1:58.0,1/2,1-1-2-2,40.5,147.9,13,500,+2
中山,ダート,1800,右,曇,良,12,3,6,エスシーアルベル,牡,3,57,丸田恭介,1:58.6,3.1/2,12-11-10-12,40.0,111.3,11,498,+2
中山,ダート,1800,右,曇,良,13,7,13,エンバーク,セ,3,57,丹内祐次,1:58.6,アタマ,9-13-15-14,39.2,28.2,7,484,-10
中山,ダート,1800,右,曇,良,14,1,2,ブラックボックス,牡,3,57,内田博幸,1:58.6,クビ,15-15-16-14,38.9,381.4,15,538,-14
中山,ダート,1800,右,曇,良,15,4,8,ニシノイカルガ,牡,3,56,原優介,1:59.0,2.1/2,4-4-7-11,40.6,48.6,8,478,-4
中山,ダート,1800,右,曇,良,16,3,5,クリスタルニクス,牡,3,57,伊藤工真,2:01.0,大,7-7-14-16,41.7,208.7,14,450,+2
