場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
中山,,,,曇,良,1,3,5,テセラリアン,牝,3,55,菅原明良,1:34.8,,1-1-2,35.1,11.3,5,438,+18
中山,,,,曇,良,2,2,3,パストラーレ,牡,3,53,大江原比,1:34.9,1/2,2-2-1,35.1,2.9,2,496,+6
中山,,,,曇,良,3,1,2,ドーンコーラス,牝,3,55,横山武史,1:35.0,クビ,6-7-7,34.6,2.6,1,452,+10
中山,,,,曇,良,4,4,8,ジーティーノーブル,牝,3,55,丸田恭介,1:35.1,1,9-9-7,34.5,104.5,9,420,0
中山,,,,曇,良,5,6,12,アストラッド,牝,3,55,大野拓弥,1:35.4,1.3/4,9-10-9,34.6,59.7,8,410,0
中山,,,,曇,良,6,5,10,レジーナチェリ,牡,3,57,松岡正海,1:35.5,クビ,4-6-3,35.4,10.9,4,440,+2
中山,,,,曇,良,7,2,4,ノーブルウィスパー,牝,3,55,田辺裕信,1:35.9,2.1/2,4-4-3,35.9,22.3,7,436,+8
中山,,,,曇,良,8,7,14,ドナウワルツ,牝,3,55,津村明秀,1:35.9,クビ,12-11-9,34.8,5.6,3,464,0
中山,,,,曇,良,9,1,1,ペンタクン,牡,3,57,丹内祐次,1:36.4,3,6-4-6,36.4,190.6,11,520,0
中山,,,,曇,良,10,5,9,ヤマタケボヌール,牝,3,55,岩部純二,1:36.5,3/4,6-7-9,36.1,231.5,12,414,-4
中山,,,,曇,良,11,8,16,ゴールドマジカル,牝,3,55,三浦皇成,1:37.0,3,12-14-14,35.4,290.5,14,430,0
中山,,,,曇,良,12,3,6,ジーティードリーム,牡,3,57,宮崎北斗,1:37.1,クビ,14-13-13,35.7,149.8,10,448,0
中山,,,,曇,良,13,6,11,ターントゥオーバー,牝,3,55,木幡巧也,1:37.1,クビ,9-11-12,36.1,403.5,15,442,0
中山,,,,曇,良,14,8,15,クリノソレイユ,牝,3,55,菅原隆一,1:37.4,1.3/4,2-2-3,37.5,781.3,16,406,-6
中山,,,,曇,良,15,7,13,テイラーテソーロ,牡,3,56,原優介,1:37.7,1.1/2,14-14-15,36.2,14.3,6,500,0
中山,,,,曇,良,16,4,7,ウインドファルクス,牡,3,57,鮫島克駿,1:37.8,3/4,16-16-15,36.0,287.3,13,530,0
