場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
福島,芝,1200,右,曇,良,1,5,7,サンティーテソーロ,牝,3,53,戸崎圭太,1:08.4,,2-2,34.7,4.4,2,424,0
福島,芝,1200,右,曇,良,2,7,11,ブーケファロス,牡,3,55,菅原明良,1:08.6,1.1/4,11-10,34.0,2.7,1,432,-2
福島,芝,1200,右,曇,良,3,4,6,トラベログ,牝,3,53,丸山元気,1:08.7,1/2,6-6,34.6,8.8,5,456,-6
福島,芝,1200,右,曇,良,4,1,1,カジュフェイス,牡,4,58,幸英明,1:08.7,クビ,1-1,35.1,33.2,8,492,-4
福島,芝,1200,右,曇,良,5,7,12,ロードラスター,牡,5,58,Ｍ．デム,1:08.7,ハナ,7-6,34.4,14.7,6,508,-8
福島,芝,1200,右,曇,良,6,8,14,アップストリーム,牝,5,56,木幡巧也,1:08.8,1/2,13-13,33.9,106.7,11,472,-2
福島,芝,1200,右,曇,良,7,5,8,アラクレ,牝,4,56,柴田大知,1:08.9,クビ,7-8,34.6,138.3,12,450,+2
福島,芝,1200,右,曇,良,8,3,3,ヨール,牝,4,56,田中勝春,1:09.2,2,7-8,34.9,15.5,7,440,+4
福島,芝,1200,右,曇,良,9,3,4,ウメタロウ,牡,8,58,江田照男,1:09.3,1/2,10-10,34.8,197.1,13,492,-8
福島,芝,1200,右,曇,良,10,6,10,インプロバイザー,牡,4,58,松若風馬,1:09.3,ハナ,3-3,35.5,8.1,4,476,-8
福島,芝,1200,右,曇,良,11,8,13,プルスウルトラ,牡,5,58,嶋田純次,1:09.4,クビ,11-10,34.8,62.7,10,532,0
福島,芝,1200,右,曇,良,12,4,5,スピードオブライト,牝,3,53,石川裕紀,1:09.4,クビ,4-3,35.5,4.8,3,404,+2
福島,芝,1200,右,曇,良,13,2,2,ゼンカイテン,牡,4,58,菊沢一樹,1:10.0,3.1/2,4-3,36.1,56.6,9,470,0
福島,芝,1200,右,曇,良,除,6,9,スズノヤマト,セ,6,58,津村明秀,,,,,---,,454,-26
