場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,芝,1600,左,晴,良,1,5,7,エンブロイダリー,牝,3,55,ルメール,1:32.2,,2-2,34.9,4.9,3,482,+8
東京,芝,1600,左,晴,良,2,4,6,マピュース,牝,3,55,田辺裕信,1:32.6,2.1/2,7-4,34.8,23.4,8,494,0
東京,芝,1600,左,晴,良,3,8,13,エストゥペンダ,牝,3,55,三浦皇成,1:32.8,1.1/2,12-11,34.3,16.2,6,442,0
東京,芝,1600,左,晴,良,4,7,12,コートアリシアン,牝,3,55,坂井瑠星,1:33.1,1.3/4,7-9,34.8,6.9,4,440,-2
東京,芝,1600,左,晴,良,5,2,2,スライビングロード,牝,3,55,菅原明良,1:33.2,クビ,9-7,35.1,35.1,9,454,0
東京,芝,1600,左,晴,良,6,7,11,マディソンガール,牝,3,55,川田将雅,1:33.3,1/2,14-13,34.6,2.6,1,442,-6
東京,芝,1600,左,晴,良,7,4,5,ロートホルン,牝,3,55,横山武史,1:33.3,クビ,1-1,36.1,12.7,5,462,-4
東京,芝,1600,左,晴,良,8,5,8,ティラトーレ,牝,3,55,木幡巧也,1:33.3,アタマ,3-3,35.8,19.2,7,486,-2
東京,芝,1600,左,晴,良,9,3,4,ショウナンザナドゥ,牝,3,55,池添謙一,1:33.4,クビ,4-4,35.6,4.8,2,432,-6
東京,芝,1600,左,晴,良,10,6,10,ロンドボス,牝,3,55,戸崎圭太,1:33.9,3.1/2,13-13,35.2,39.7,10,446,-2
東京,芝,1600,左,晴,良,11,1,1,ヴィヴァラリス,牝,3,55,キング,1:34.1,3/4,10-9,35.9,97.1,12,392,-8
東京,芝,1600,左,晴,良,12,6,9,レイユール,牝,3,55,嶋田純次,1:34.6,3,10-11,36.1,45.4,11,412,-4
東京,芝,1600,左,晴,良,13,8,14,ギフテッド,牝,3,55,岩田康誠,1:35.0,2.1/2,4-7,36.9,233.5,13,452,-6
東京,芝,1600,左,晴,良,14,3,3,ミラーダカリエンテ,牝,3,55,石川裕紀,1:35.1,1/2,4-4,37.3,257.0,14,474,+2
