場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,ダート,1700,右,曇,良,1,8,11,ウェイトゥゴー,牝,4,55,丸山元気,1:46.5,,10-11-11-10,37.2,3.1,1,460,-4
小倉,ダート,1700,右,曇,良,2,6,6,ウィンターガーデン,牝,4,55,吉田隼人,1:46.5,クビ,6-6-6-4,37.8,4.6,3,482,-2
小倉,ダート,1700,右,曇,良,3,4,4,ブラックドレス,牝,4,52,川端海翼,1:46.9,2,2-1-1-1,38.9,36.1,9,434,-2
小倉,ダート,1700,右,曇,良,4,6,7,ミレニアムヒロイン,牝,4,55,佐々木大,1:46.9,アタマ,4-3-4-3,38.5,3.4,2,432,0
小倉,ダート,1700,右,曇,良,5,3,3,スナークメモリー,牝,5,54,永島まな,1:47.0,クビ,10-9-8-8,38.2,12.7,6,430,-6
小倉,ダート,1700,右,曇,良,6,5,5,グレイトフルペイン,牝,4,52,柴田裕一,1:47.2,1.1/2,1-2-2-2,39.1,102.3,10,460,-4
小倉,ダート,1700,右,曇,良,7,2,2,ランスノーブル,牝,5,53,石田拓郎,1:47.8,3.1/2,9-9-9-8,38.9,9.1,4,454,-8
小倉,ダート,1700,右,曇,良,8,7,8,ノリピー,牝,4,55,国分恭介,1:47.9,1/2,4-5-4-4,39.4,15.2,7,452,-2
小倉,ダート,1700,右,曇,良,9,1,1,ホウオウシンデレラ,牝,4,55,鮫島克駿,1:48.0,1/2,7-7-6-4,39.3,12.0,5,470,+6
小倉,ダート,1700,右,曇,良,10,8,10,リエータメンテ,牝,4,55,小沢大仁,1:48.2,1.1/2,3-3-3-4,39.9,21.1,8,464,-6
小倉,ダート,1700,右,曇,良,11,7,9,セレスティアリティ,牝,5,55,泉谷楓真,1:48.4,1.1/2,7-7-9-11,39.4,126.2,11,474,-6
