場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
小倉,,,,晴,稍重,1,1,1,サクセスエース,牡,6,60,大江原圭,3:11.3,,3-3-2-2,13.4,3.5,2,500,0
小倉,,,,晴,稍重,2,8,10,キタノブレイド,牡,5,57,水沼元輝,3:11.9,3.1/2,4-4-3-3,13.4,15.3,5,476,+2
小倉,,,,晴,稍重,3,4,4,メイショウキョウジ,牡,9,60,森一馬,3:12.0,1/2,2-2-3-4,13.4,1.8,1,482,+2
小倉,,,,晴,稍重,4,7,9,キガン,牝,4,57,石神深一,3:12.2,1,1-1-1-1,13.4,13.5,4,484,+2
小倉,,,,晴,稍重,5,6,6,ザスリーサーティ,牡,9,60,五十嵐雄,3:12.8,4,7-5-5-5,13.5,5.9,3,486,+12
小倉,,,,晴,稍重,6,3,3,コルドゥーン,牡,8,60,伴啓太,3:12.9,クビ,8-8-6-6,13.5,103.4,9,464,-2
小倉,,,,晴,稍重,7,2,2,メリーセンス,牡,5,60,黒岩悠,3:15.3,大,5-5-7-8,13.7,104.8,10,498,0
小倉,,,,晴,稍重,8,5,5,アメリカンピース,セ,6,60,小牧加矢,3:15.7,2.1/2,6-5-7-7,13.7,36.1,7,458,+4
小倉,,,,晴,稍重,9,6,7,ソルトキャピタル,牡,7,60,小野寺祐,3:17.2,9,8-9-9-9,13.8,20.9,6,526,-4
小倉,,,,晴,稍重,10,7,8,ゴーシェナイト,セ,5,60,草野太郎,3:17.3,1/2,10-10-10-10,13.8,60.6,8,482,+4
小倉,,,,晴,稍重,11,8,11,ライアン,牡,5,60,井上敏樹,3:21.9,大,11-11-11-11,14.1,154.2,11,504,+2
