場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,芝,2000,左,曇,良,1,1,1,マーシャルポイント,牡,2,56,ビュイッ,2:00.4,,11-10-10,34.2,1.9,1,478,+2
東京,芝,2000,左,曇,良,2,4,6,トラストボス,牡,2,56,和田竜二,2:00.9,3,8-8-7,34.9,235.8,11,428,0
東京,芝,2000,左,曇,良,3,5,7,モスクロッサー,牡,2,56,三浦皇成,2:00.9,クビ,8-8-7,34.9,30.8,6,512,+4
東京,芝,2000,左,曇,良,4,6,9,リュラグリーン,牝,2,55,ドイル,2:01.0,クビ,13-13-14,34.5,80.6,9,452,-4
東京,芝,2000,左,曇,良,5,8,14,ヴェルダージ,牝,2,55,戸崎圭太,2:01.0,クビ,3-3-3,35.4,12.1,4,500,-4
東京,芝,2000,左,曇,良,6,3,3,ジャンドル,牡,2,56,マーカン,2:01.1,クビ,14-13-13,34.7,6.5,3,496,+4
東京,芝,2000,左,曇,良,7,2,2,ヴィヴァクラウン,牡,2,56,大野拓弥,2:01.5,2.1/2,5-7-7,35.6,54.5,7,466,+2
東京,芝,2000,左,曇,良,8,8,13,エリカサファイア,牝,2,55,モレイラ,2:01.6,クビ,5-5-5,35.8,3.1,2,482,+4
東京,芝,2000,左,曇,良,9,5,8,ヤルダバオト,牡,2,56,柴田大知,2:01.6,クビ,11-10-10,35.4,71.7,8,430,-2
東京,芝,2000,左,曇,良,10,3,4,レトロタイプ,牡,2,56,内田博幸,2:01.7,クビ,8-10-10,35.5,23.3,5,518,+2
東京,芝,2000,左,曇,良,11,7,12,スターチョウサン,牝,2,55,吉村智洋,2:01.7,1/2,1-2-2,36.4,147.2,10,476,+4
東京,芝,2000,左,曇,良,12,7,11,フィンガーズクロス,牡,2,56,杉原誠人,2:02.5,5,3-3-3,36.9,999.9,14,504,+2
東京,芝,2000,左,曇,良,13,6,10,ディーファンクス,牡,2,56,北村宏司,2:03.1,3.1/2,2-1-1,37.8,353.4,12,470,+4
東京,芝,2000,左,曇,良,14,4,5,ファインデイ,牝,2,55,木幡巧也,2:03.6,3,5-5-5,37.8,585.1,13,444,-6
