場名,種別,距離,回り,天候,馬場,着順,枠番,馬番,馬名,性別,年齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,増減
東京,ダート,1600,左,曇,良,1,5,10,コスタノヴァ,牡,3,57,ルメール,1:36.3,,2-2,36.6,2.2,1,494,+2
東京,ダート,1600,左,曇,良,2,3,6,ダイシンピスケス,牡,5,58,戸崎圭太,1:36.5,1.1/2,6-6,36.4,12.6,5,514,0
東京,ダート,1600,左,曇,良,3,8,15,アッチャゴーラ,牡,3,57,小崎綾也,1:37.7,7,10-11,36.8,66.5,10,498,-7
東京,ダート,1600,左,曇,良,4,2,4,トウキチロウ,牡,3,57,マーカン,1:37.8,3/4,12-11,36.8,8.2,4,482,0
東京,ダート,1600,左,曇,良,5,5,9,ララエフォール,牡,4,58,Ｍ．デム,1:37.9,クビ,10-10,37.2,8.0,3,498,+4
東京,ダート,1600,左,曇,良,6,8,16,マブストーク,牡,5,58,木幡巧也,1:38.0,1/2,7-7,37.7,119.0,12,496,+2
東京,ダート,1600,左,曇,良,7,3,5,ミヤビクライ,牡,4,58,松岡正海,1:38.0,1/2,1-1,38.3,44.7,8,502,-4
東京,ダート,1600,左,曇,良,8,6,12,ネイビースター,牡,3,57,モレイラ,1:38.0,ハナ,3-3,38.1,3.4,2,538,-4
東京,ダート,1600,左,曇,良,9,7,14,タイセイキューティ,牝,3,55,横山和生,1:38.1,1/2,13-13,36.9,20.4,6,458,-2
東京,ダート,1600,左,曇,良,10,7,13,エルパソ,牡,4,58,三浦皇成,1:38.2,クビ,7-8,37.8,48.0,9,468,+8
東京,ダート,1600,左,曇,良,11,1,2,マイネルサハラ,牡,4,58,津村明秀,1:38.3,1/2,9-8,37.8,129.4,13,476,+4
東京,ダート,1600,左,曇,良,12,6,11,フィフティシェビー,牡,4,58,吉田豊,1:38.3,ハナ,15-15,36.8,24.7,7,498,-2
東京,ダート,1600,左,曇,良,13,4,8,ロードレイライン,牡,5,58,丹内祐次,1:38.5,1.1/2,4-3,38.5,207.1,14,474,+4
東京,ダート,1600,左,曇,良,14,4,7,ヤマニンバンタジオ,セ,9,58,柴山雄一,1:39.3,5,13-13,38.1,303.3,16,554,+2
東京,ダート,1600,左,曇,良,15,2,3,ネオヒューズ,牡,5,58,田辺裕信,1:39.5,1.1/2,15-15,38.0,238.7,15,514,-2
東京,ダート,1600,左,曇,良,16,1,1,ウーゴ,牡,6,58,吉村智洋,1:40.6,7,4-3,40.6,114.1,11,502,+4
